vn_id,source_id,kind,pdf_page,routing,n_domain_catalogues,domain_catalogues,qa_catalogues
EV-VN-S032-0040,VKM-SRC-032,open_question,6,UNROUTED,0,,
EV-VN-S033-0001,VKM-SRC-033,claim,1,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0002,VKM-SRC-033,visual_check,1,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0003,VKM-SRC-033,claim,1,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0004,VKM-SRC-033,engineering_rule,1,DOMAIN,9,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/formula_conflicts.csv;catalogues/mathematics/record_to_model_map.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_geometry_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0005,VKM-SRC-033,process_mechanism,1,DOMAIN,6,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0006,VKM-SRC-033,thermal,1,DOMAIN,6,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/hydro_thermal/thermal_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0007,VKM-SRC-033,backfill,1,DOMAIN,6,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/backfill/backfill_event_catalog.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0008,VKM-SRC-033,mining_geometry,1,DOMAIN,2,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_geometry_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0009,VKM-SRC-033,claim,1,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0010,VKM-SRC-033,visual_check,2,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0011,VKM-SRC-033,claim,2,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0012,VKM-SRC-033,parameter,2,DOMAIN,4,evidence/geology/geology_evidence.csv;evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0013,VKM-SRC-033,parameter,2,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0014,VKM-SRC-033,parameter,2,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0015,VKM-SRC-033,formula,2,DOMAIN,3,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0016,VKM-SRC-033,formula,2,DOMAIN,6,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/formula_conflicts.csv;catalogues/mathematics/record_to_model_map.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0017,VKM-SRC-033,conflict_note,2,DOMAIN,1,evidence/materials/mech_rheo_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0018,VKM-SRC-033,claim,2,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0019,VKM-SRC-033,information_lifecycle,2,DOMAIN,3,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0020,VKM-SRC-033,parameter,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0021,VKM-SRC-033,parameter,3,DOMAIN,3,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0022,VKM-SRC-033,visual_check,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0023,VKM-SRC-033,parameter,4,DOMAIN,3,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0024,VKM-SRC-033,claim,4,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0025,VKM-SRC-033,visual_check,4,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0026,VKM-SRC-033,visual_check,4,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0027,VKM-SRC-033,parameter,5,DOMAIN,4,evidence/geology/geology_evidence.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0028,VKM-SRC-033,claim,5,DOMAIN,3,evidence/geology/geology_evidence.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0029,VKM-SRC-033,chronology_event,5,DOMAIN,4,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/mining/chronology_conflicts.csv;evidence/mining/mining_chronology_catalog.csv;evidence/monitoring/monitoring_campaigns_timeline.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0030,VKM-SRC-033,conflict_note,5,DOMAIN,1,evidence/mining/chronology_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0031,VKM-SRC-033,conflict_note,5,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0032,VKM-SRC-033,citation,5,DOMAIN,3,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0033,VKM-SRC-033,citation,5,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0034,VKM-SRC-033,citation,5,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0035,VKM-SRC-033,open_question,5,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S033-0036,VKM-SRC-033,lifecycle_stage,5,DOMAIN,1,evidence/lifecycle/lifecycle_stage_record_map.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0001,VKM-SRC-034,claim,1,UNROUTED,0,,
EV-VN-S034-0002,VKM-SRC-034,claim,1,UNROUTED,0,,
EV-VN-S034-0003,VKM-SRC-034,monitoring_observation,1,DOMAIN,7,evidence/lifecycle/lifecycle_graph_edges.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S034-0004,VKM-SRC-034,engineering_rule,1,DOMAIN,5,catalogues/mathematics/record_to_model_map.csv;evidence/backfill/backfill_event_catalog.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S034-0005,VKM-SRC-034,subsidence_method,1,DOMAIN,6,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/sources/lineage_affected_records.csv;evidence/sources/repeated_secondary_citations.csv,
EV-VN-S034-0006,VKM-SRC-034,monitoring_observation,1,DOMAIN,7,catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/lifecycle/lifecycle_graph_edges.csv;evidence/lifecycle/lifecycle_stages.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S034-0007,VKM-SRC-034,spatial_entity,1,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,
EV-VN-S034-0008,VKM-SRC-034,mining_geometry,1,DOMAIN,3,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_chronology_catalog.csv;evidence/mining/mining_geometry_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0009,VKM-SRC-034,mining_geometry,2,DOMAIN,3,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_chronology_catalog.csv;evidence/mining/mining_geometry_catalog.csv,
EV-VN-S034-0010,VKM-SRC-034,parameter,2,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,
EV-VN-S034-0011,VKM-SRC-034,stratigraphic_unit,3,DOMAIN,2,evidence/coordinates/coordinate_datum_evidence.csv;evidence/geology/stratigraphic_thickness_observations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0012,VKM-SRC-034,chronology_event,2,DOMAIN,2,evidence/mining/mining_chronology_catalog.csv;evidence/monitoring/monitoring_campaigns_timeline.csv,
EV-VN-S034-0013,VKM-SRC-034,chronology_event,2,DOMAIN,3,evidence/backfill/backfill_event_catalog.csv;evidence/mining/mining_chronology_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S034-0014,VKM-SRC-034,backfill,2,DOMAIN,1,evidence/backfill/backfill_event_catalog.csv,
EV-VN-S034-0015,VKM-SRC-034,monitoring_observation,2,DOMAIN,10,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S034-0016,VKM-SRC-034,monitoring_observation,2,DOMAIN,10,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv
EV-VN-S034-0017,VKM-SRC-034,parameter,2,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S034-0018,VKM-SRC-034,parameter,2,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S034-0019,VKM-SRC-034,claim,2,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,
EV-VN-S034-0020,VKM-SRC-034,process_mechanism,2,DOMAIN,8,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/physics/physics_conflicts.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/rheology_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0021,VKM-SRC-034,process_mechanism,2,DOMAIN,8,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/physics/physics_conflicts.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/rheology_evidence_catalog.csv,
EV-VN-S034-0022,VKM-SRC-034,mining_geometry,2,DOMAIN,3,evidence/mining/geometry_row_id_rename_receipt.csv;evidence/mining/mining_chronology_catalog.csv;evidence/mining/mining_geometry_catalog.csv,
EV-VN-S034-0023,VKM-SRC-034,parameter,2,DOMAIN,2,evidence/sources/lineage_affected_records.csv;evidence/sources/repeated_secondary_citations.csv,
EV-VN-S034-0024,VKM-SRC-034,chronology_event,2,DOMAIN,3,evidence/backfill/backfill_event_catalog.csv;evidence/mining/chronology_conflicts.csv;evidence/mining/mining_chronology_catalog.csv,
EV-VN-S034-0025,VKM-SRC-034,conflict_note,2,DOMAIN,1,evidence/mining/chronology_conflicts.csv,
EV-VN-S034-0026,VKM-SRC-034,monitoring_observation,2,DOMAIN,6,evidence/lifecycle/lifecycle_graph_edges.csv;evidence/materials/rheology_evidence_catalog.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S034-0027,VKM-SRC-034,parameter,2,UNROUTED,0,,
EV-VN-S034-0028,VKM-SRC-034,parameter,2,DOMAIN,1,evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S034-0029,VKM-SRC-034,formula,2,DOMAIN,7,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv;evidence/materials/rheology_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0030,VKM-SRC-034,parameter,2,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0031,VKM-SRC-034,monitoring_observation,3,DOMAIN,4,evidence/coordinates/coordinate_datum_evidence.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S034-0032,VKM-SRC-034,monitoring_observation,3,DOMAIN,4,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv
EV-VN-S034-0033,VKM-SRC-034,visual_check,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0034,VKM-SRC-034,visual_check,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0035,VKM-SRC-034,coordinate_system,2,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0036,VKM-SRC-034,monitoring_observation,4,DOMAIN,4,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv
EV-VN-S034-0037,VKM-SRC-034,monitoring_observation,4,DOMAIN,7,catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv
EV-VN-S034-0038,VKM-SRC-034,visual_check,4,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0039,VKM-SRC-034,parameter,4,DOMAIN,6,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_nodes.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S034-0040,VKM-SRC-034,claim,4,DOMAIN,4,evidence/materials/rheology_evidence_catalog.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S034-0041,VKM-SRC-034,subsidence_method,4,DOMAIN,13,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/lifecycle/lifecycle_graph_edges.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/rheology_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0042,VKM-SRC-034,information_lifecycle,4,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0043,VKM-SRC-034,lifecycle_stage,2,DOMAIN,4,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/lifecycle_graph_edges.csv;evidence/lifecycle/lifecycle_stage_record_map.csv;evidence/lifecycle/lifecycle_stages.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0044,VKM-SRC-034,conflict_note,3,UNROUTED,0,,
EV-VN-S034-0045,VKM-SRC-034,open_question,2,DOMAIN,1,evidence/materials/rheology_evidence_catalog.csv,
EV-VN-S034-0046,VKM-SRC-034,open_question,4,DOMAIN,1,evidence/geology/geology_evidence.csv,
EV-VN-S034-0047,VKM-SRC-034,citation,5,DOMAIN,3,evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S034-0048,VKM-SRC-034,citation,5,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S034-0049,VKM-SRC-034,citation,5,DOMAIN,3,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv;evidence/sources/repeated_secondary_citations.csv,
EV-VN-S034-0050,VKM-SRC-034,citation,5,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S034-0051,VKM-SRC-034,citation,5,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S034-0052,VKM-SRC-034,chronology_event,5,DOMAIN,4,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/lifecycle_stages.csv;evidence/mining/mining_chronology_catalog.csv;evidence/monitoring/monitoring_campaigns_timeline.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0053,VKM-SRC-034,chronology_event,5,DOMAIN,1,evidence/mining/mining_chronology_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0054,VKM-SRC-034,chronology_event,5,DOMAIN,5,evidence/external/external_findings.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/mining/chronology_conflicts.csv;evidence/mining/mining_chronology_catalog.csv;evidence/monitoring/monitoring_campaigns_timeline.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S034-0055,VKM-SRC-034,claim,5,DOMAIN,1,evidence/materials/rheology_evidence_catalog.csv,
EV-VN-S034-0056,VKM-SRC-034,parameter,5,DOMAIN,1,evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S034-0057,VKM-SRC-034,process_mechanism,5,DOMAIN,4,evidence/materials/rheology_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S034-0058,VKM-SRC-034,conflict_note,5,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S035-0001,VKM-SRC-035,claim,1,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S035-0002,VKM-SRC-035,stratigraphic_unit,1,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S035-0003,VKM-SRC-035,claim,1,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S035-0004,VKM-SRC-035,process_mechanism,1,DOMAIN,6,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S035-0005,VKM-SRC-035,claim,1,DOMAIN,1,evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S035-0006,VKM-SRC-035,subsidence_method,1,DOMAIN,13,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/external/formula_verifications.csv;evidence/materials/rheology_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/lineage_affected_records.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
