sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,forecast_horizon_days,observed_next_increment_mm,observed_next_rate_mm_y,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,target_sigma_increment_mm,target_sigma_rate_mm_y
P-V05-W002::C008::C010,P-V05-W002,P-V05,C008,2020-04-21,C010,2020-10-20,train,182,19.3215087,38.77572006964285,19.21154655,38.55504054,1.2519350500014466,2.5124685550166395
P-V05-W002::C010::C012,P-V05-W002,P-V05,C010,2020-10-20,C012,2021-05-18,train,210,18.64377329,32.42684854367857,19.36055823,33.67354236,0.9974056021769833,1.7347733152149671
P-V05-W002::C012::C014,P-V05-W002,P-V05,C012,2021-05-18,C014,2021-11-02,train,168,12.73575654,27.688899263303572,13.11507827,28.51358534,1.0142562096966432,2.205101670188684
P-V05-W002::C014::C016,P-V05-W002,P-V05,C014,2021-11-02,C016,2022-05-17,train,196,14.45330618,26.934031031862244,13.69727984,25.52516052,1.6285779837703016,3.03488830904134
P-V05-W002::C016::C018,P-V05-W002,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,9.175557107,21.762157359297078,9.887987735,23.45186702,1.6298639389962744,3.8656350890804494
P-V05-W002::C018::C020,P-V05-W002,P-V05,C018,2022-10-18,C020,2023-05-16,train,210,11.69061786,20.333324635071428,11.13344735,19.36424592,1.0319999716025001,1.7949428077514913
P-V05-W002::C020::C022,P-V05-W002,P-V05,C020,2023-05-16,C022,2023-11-07,train,175,6.731403502,14.049400737745714,8.190620491,17.09499505,1.0318553587837234,2.1536295416900284
P-V05-W002::C022::C024,P-V05-W002,P-V05,C022,2023-11-07,C024,2024-05-14,validation,189,9.941947014,19.213207126261903,9.498384381,18.35600474,1.0733783599652533,2.074346275012216
P-V05-W002::C024::C027,P-V05-W002,P-V05,C024,2024-05-14,C027,2025-07-22,test,434,13.11507239,11.037511959556452,13.32017766,11.21012647,1.486347059526796,1.2508946163413877
P-V05-W002::C027::C029,P-V05-W002,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,3.354254455,11.668013711321429,3.581322603,12.45788648,1.468378017680399,5.107857818645388
P-V05-W003::C007::C008,P-V05-W003,P-V05,C007,2019-11-05,C008,2020-04-21,train,168,14.40288997,31.3134259615625,13.80407068,30.01152867,1.253263391663321,2.724728891696595
P-V05-W003::C008::C010,P-V05-W003,P-V05,C008,2020-04-21,C010,2020-10-20,train,182,16.29986638,32.71168239173077,15.92852278,31.96644476,1.2577173124527428,2.5240727932602436
P-V05-W003::C010::C012,P-V05-W003,P-V05,C010,2020-10-20,C012,2021-05-18,train,210,15.96379484,27.765600311000004,16.81750967,29.25045432,1.0031500915237108,1.744764623471597
P-V05-W003::C012::C014,P-V05-W003,P-V05,C012,2021-05-18,C014,2021-11-02,train,168,15.99005132,34.764084789464285,16.34374246,35.53304722,1.0188474981915285,2.215083623300332
P-V05-W003::C014::C016,P-V05-W003,P-V05,C014,2021-11-02,C016,2022-05-17,train,196,17.03991996,31.754238598928566,16.13140624,30.06120474,1.6316551272318498,3.0406226286807816
P-V05-W003::C016::C018,P-V05-W003,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,14.88209999,35.29666896978896,15.84938688,37.59083479,1.6317752096309495,3.870168151413664
P-V05-W003::C018::C020,P-V05-W003,P-V05,C018,2022-10-18,C020,2023-05-16,train,210,18.36392137,31.94010609710714,17.70877911,30.80062651,1.0341967010806103,1.7987635479509188
P-V05-W003::C020::C022,P-V05-W003,P-V05,C020,2023-05-16,C022,2023-11-07,train,175,14.08401438,29.395350013114285,15.29242213,31.91746961,1.0340516893100216,2.158213597259916
P-V05-W003::C022::C027,P-V05-W003,P-V05,C022,2023-11-07,C027,2025-07-22,test,623,58.10252139,34.0641186800923,57.88845064,33.93861412,1.4543866169459054,0.8526720896300032
P-V05-W003::C027::C029,P-V05-W003,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,9.748331981,33.910269105335715,9.890516938,34.40486964,1.4757003819468355,5.133329185772206
P-V05-W004::C005::C007,P-V05-W004,P-V05,C005,2019-05-14,C007,2019-11-05,train,175,18.58225616,38.78382321394286,17.4799011,36.48305072,1.0556150914675275,2.2032194980486537
P-V05-W004::C007::C008,P-V05-W004,P-V05,C007,2019-11-05,C008,2020-04-21,train,168,15.76533951,34.275537238258934,15.28181806,33.22430979,1.2538329251383942,2.725967118492848
P-V05-W004::C008::C010,P-V05-W004,P-V05,C008,2020-04-21,C010,2020-10-20,train,182,19.37622273,38.88552391281593,18.61872371,37.36532326,1.2598392221694024,2.528331186249309
P-V05-W004::C010::C012,P-V05-W004,P-V05,C010,2020-10-20,C012,2021-05-18,train,210,18.41214467,32.023980193892854,19.03453698,33.10649826,1.0068067971977812,1.7511246794118551
P-V05-W004::C012::C014,P-V05-W004,P-V05,C012,2021-05-18,C014,2021-11-02,train,168,16.16696939,35.14872362915178,16.78796836,36.49884193,1.020900020650945,2.2195460270402245
P-V05-W004::C014::C016,P-V05-W004,P-V05,C014,2021-11-02,C016,2022-05-17,train,196,18.57732449,34.61922331618622,17.23794079,32.12325447,1.6279280221982408,3.033677092387283
P-V05-W004::C016::C018,P-V05-W004,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,14.21559502,33.71588364321428,15.06670946,35.73451707,1.6261640341370287,3.856859827717855
P-V05-W004::C018::C020,P-V05-W004,P-V05,C018,2022-10-18,C020,2023-05-16,train,210,20.10299416,34.96485055685715,19.13652175,33.28387891,1.0326236982918429,1.7960276466718839
P-V05-W004::C020::C024,P-V05-W004,P-V05,C020,2023-05-16,C024,2024-05-14,validation,364,32.14060487,32.250977826284334,33.6568333,33.77241308,1.092033456273231,1.0957835711642792
P-V05-W004::C024::C027,P-V05-W004,P-V05,C024,2024-05-14,C027,2025-07-22,test,434,40.74832106,34.29337388747696,40.92015302,34.43798592,1.4985567694636586,1.2611701844391734
P-V05-W004::C027::C029,P-V05-W004,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,9.39338903,32.67557469721429,9.107719651,31.68185336,1.4794610544812559,5.146410953802654
P-V05-W005::C007::C008,P-V05-W005,P-V05,C007,2019-11-05,C008,2020-04-21,train,168,16.66685527,36.23552909147321,15.84923254,34.45792967,1.24451467800785,2.7057082508474237
P-V05-W005::C008::C010,P-V05-W005,P-V05,C008,2020-04-21,C010,2020-10-20,train,182,17.11298977,34.34351381039835,16.6314433,33.37711354,1.2523339206982262,2.5132690359067427
P-V05-W005::C010::C012,P-V05-W005,P-V05,C010,2020-10-20,C012,2021-05-18,train,210,19.82716511,34.485105030607144,20.52575865,35.70015879,1.0031528575764928,1.7447694344276858
P-V05-W005::C012::C016,P-V05-W005,P-V05,C012,2021-05-18,C016,2022-05-17,train,364,36.40275741,36.527766879127746,35.71188652,35.8345235,1.6101731481140444,1.6157025888699306
P-V05-W005::C016::C018,P-V05-W005,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,13.82464495,32.788646545373375,14.01071143,33.22995033,1.608185596067565,3.814219408855053
P-V05-W005::C018::C020,P-V05-W005,P-V05,C018,2022-10-18,C020,2023-05-16,train,210,20.11719955,34.98955778875,19.89961078,34.61110874,1.0239345725901055,1.7809147744692193
P-V05-W005::C020::C024,P-V05-W005,P-V05,C020,2023-05-16,C024,2024-05-14,validation,364,33.51849875,33.63360348471841,35.1866403,35.30747354,1.087871850868033,1.0916076745317282
P-V05-W005::C024::C027,P-V05-W005,P-V05,C024,2024-05-14,C027,2025-07-22,test,434,43.05369949,36.23355700166475,42.60024846,35.85193721,1.4928492083109393,1.25636675883772
P-V05-W005::C027::C029,P-V05-W005,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,10.10999642,35.16834468957143,10.13257359,35.246881,1.472591069020921,5.122513218665632
P-V05-W006::C005::C007,P-V05-W006,P-V05,C005,2019-05-14,C007,2019-11-05,train,175,12.1120206,25.279517280857142,11.36075877,23.71152652,1.037183300694563,2.1647497175925094
P-V05-W006::C007::C008,P-V05-W006,P-V05,C007,2019-11-05,C008,2020-04-21,train,168,10.20379671,22.184147311473215,9.089341728,19.76120277,1.2323116831664302,2.6791776325984444
P-V05-W006::C008::C010,P-V05-W006,P-V05,C008,2020-04-21,C010,2020-10-20,train,182,12.15888237,24.401273547486266,11.95652985,23.99517872,1.2414693957619434,2.49146536704423
P-V05-W006::C010::C012,P-V05-W006,P-V05,C010,2020-10-20,C012,2021-05-18,train,210,10.91153123,18.978270389321427,11.54208469,20.07498301,0.9962279100939107,1.7327249721990516
P-V05-W006::C012::C014,P-V05-W006,P-V05,C012,2021-05-18,C014,2021-11-02,train,168,10.8528304,23.595216092857147,11.54675437,25.10388114,1.0082445127030968,2.192031596814322
P-V05-W006::C014::C016,P-V05-W006,P-V05,C014,2021-11-02,C016,2022-05-17,train,196,12.58450762,23.45148677655612,11.33256848,21.11847263,1.5941818102551284,2.97079033773309
P-V05-W006::C016::C018,P-V05-W006,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,9.918087141,23.52325537824838,9.863215378,23.3931131,1.5888411902358075,3.7683392515170695
P-V05-W006::C018::C022,P-V05-W006,P-V05,C018,2022-10-18,C022,2023-11-07,train,385,22.12036385,20.985617912240258,23.59072098,22.38054763,0.9944544189618046,0.9434401987683095
P-V05-W006::C022::C024,P-V05-W006,P-V05,C022,2023-11-07,C024,2024-05-14,validation,189,12.40309323,23.969469853214285,12.2057077,23.58801448,1.062494291133766,2.053312380087873
P-V05-W006::C024::C027,P-V05-W006,P-V05,C024,2024-05-14,C027,2025-07-22,test,434,48.22066167,40.582019988404376,48.16020529,40.53114052,1.4827312254740252,1.2478515670608012
P-V05-W006::C027::C029,P-V05-W006,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,29.37389783,102.17920173721429,29.33886434,102.0573352,1.4615156576483208,5.083986609105231
P-V05-W007::C005::C007,P-V05-W007,P-V05,C005,2019-05-14,C007,2019-11-05,train,175,18.32524477,38.2474037271,17.79614061,37.14308776,1.015176173320203,2.1188176988868808
P-V05-W007::C007::C008,P-V05-W007,P-V05,C007,2019-11-05,C008,2020-04-21,train,168,16.0328737,34.85718523169643,14.72742263,32.01899474,1.2056714440701697,2.621258898491842
P-V05-W007::C008::C010,P-V05-W007,P-V05,C008,2020-04-21,C010,2020-10-20,train,182,18.62408328,37.37607921989011,18.51696527,37.16110749,1.2169891848270542,2.442336811857591
P-V05-W007::C010::C012,P-V05-W007,P-V05,C010,2020-10-20,C012,2021-05-18,train,210,20.05961004,34.889393176714286,20.83786012,36.24299242,0.9795319521335142,1.7036859310322192
P-V05-W007::C012::C014,P-V05-W007,P-V05,C012,2021-05-18,C014,2021-11-02,train,168,15.3082637,33.28180545491072,15.71010655,34.15545487,0.9907028638436981,2.1538941727316114
P-V05-W007::C014::C016,P-V05-W007,P-V05,C014,2021-11-02,C016,2022-05-17,train,196,15.73317766,29.31909765466837,14.624049,27.25221377,1.5573696505736738,2.9021901268981347
P-V05-W007::C016::C018,P-V05-W007,P-V05,C016,2022-05-17,C018,2022-10-18,train,154,14.08384185,33.403397634496756,14.10843469,33.46172578,1.5497629882313602,3.6756553990357426
P-V05-W007::C018::C020,P-V05-W007,P-V05,C018,2022-10-18,C020,2023-05-16,train,210,17.82153637,30.996743614964288,18.03041654,31.36004592,0.9931236271490914,1.7273257372200268
P-V05-W007::C020::C022,P-V05-W007,P-V05,C020,2023-05-16,C022,2023-11-07,train,175,15.82996777,33.039404159957144,16.63047953,34.71018656,0.9932054310807604,2.0729616211557014
P-V05-W007::C022::C024,P-V05-W007,P-V05,C022,2023-11-07,C024,2024-05-14,validation,189,14.91171272,28.81747656603175,15.0893611,29.16078911,1.0425300307692897,2.0147306547009687
P-V05-W007::C024::C027,P-V05-W007,P-V05,C024,2024-05-14,C027,2025-07-22,test,434,40.48552707,34.07220912976383,40.25690136,33.87980005,1.4587109339833926,1.2276363332659774
P-V05-W007::C027::C029,P-V05-W007,P-V05,C027,2025-07-22,C029,2025-11-04,test,105,9.924802393,34.52413403850714,10.2253217,35.56951192,1.435816925791509,4.9945917347176065
P-V06-W001::C005::C007,P-V06-W001,P-V06,C005,2019-05-14,C007,2019-11-05,train,175,-0.1334971171,-0.2786275544044286,0.0,0.0,1.6440245591527076,3.4313141156030085
P-V06-W001::C007::C008,P-V06-W001,P-V06,C007,2019-11-05,C008,2020-04-21,train,168,-1.449299102,-3.1509315297946423,0.0,0.0,1.702363223845651,3.701120044700143
P-V06-W001::C008::C010,P-V06-W001,P-V06,C008,2020-04-21,C010,2020-10-20,train,182,0.3628837212,0.7282597756500001,0.0,0.0,1.4204872375805768,2.8507305688258553
P-V06-W001::C010::C012,P-V06-W001,P-V06,C010,2020-10-20,C012,2021-05-18,train,210,0.785535615,1.366270873232143,0.0,0.0,1.3669820331015325,2.377572321858737
P-V06-W001::C012::C013,P-V06-W001,P-V06,C012,2021-05-18,C013,2021-07-13,train,56,-1.047465608,-6.83190738075,0.0,0.0,1.004281630321025,6.55024759776347
P-V06-W001::C013::C014,P-V06-W001,P-V06,C013,2021-07-13,C014,2021-11-02,train,112,0.2505275683,0.8170106635854911,0.0,0.0,1.1709512423406436,3.818660189865358
P-V06-W001::C014::C016,P-V06-W001,P-V06,C014,2021-11-02,C016,2022-05-17,train,196,0.0233881718,0.04358433545892857,0.0,0.0,1.1661236471977012,2.173095214994696
P-V06-W001::C016::C020,P-V06-W001,P-V06,C016,2022-05-17,C020,2023-05-16,train,364,23.29287738,23.372866656717033,23.69295874,23.77432192,1.0035903928182048,1.0070367883979376
P-V06-W001::C020::C022,P-V06-W001,P-V06,C020,2023-05-16,C022,2023-11-07,train,175,13.99987304,29.21973501634286,13.42586182,28.02169161,1.639459409727441,3.4217859965882735
P-V06-W001::C022::C024,P-V06-W001,P-V06,C022,2023-11-07,C024,2024-05-14,validation,189,14.38995069,27.809150738214285,14.63938694,28.29119619,1.659952202449142,3.207923502352112
P-V06-W001::C024::C027,P-V06-W001,P-V06,C024,2024-05-14,C027,2025-07-22,test,434,33.30852515,28.03211707612327,32.05478576,26.97698271,1.054595109557357,0.8875365524558171
P-V06-W001::C027::C029,P-V06-W001,P-V06,C027,2025-07-22,C029,2025-11-04,test,105,7.168816332,24.937239669171426,7.488008021,26.04757076,1.1265070050502777,3.918635081853466
P-V06-W002::C007::C008,P-V06-W002,P-V06,C007,2019-11-05,C008,2020-04-21,train,168,7.592127122,16.506097805419643,8.928541319,19.41160546,1.7484080506275468,3.801226431498282
P-V06-W002::C008::C010,P-V06-W002,P-V06,C008,2020-04-21,C010,2020-10-20,train,182,10.800993,21.67616864423077,9.28719298,18.63817163,1.4661671407699441,2.9424041108034182
P-V06-W002::C010::C012,P-V06-W002,P-V06,C010,2020-10-20,C012,2021-05-18,train,210,12.32970404,21.444878098142855,11.79408629,20.51328581,1.408388276550648,2.4495896095720195
P-V06-W002::C012::C013,P-V06-W002,P-V06,C012,2021-05-18,C013,2021-07-13,train,56,3.197317262,20.853930891883927,3.824484053,24.94451429,1.043108961689471,6.803491933162131
P-V06-W002::C013::C014,P-V06-W002,P-V06,C013,2021-07-13,C014,2021-11-02,train,112,6.223850221,20.29697583232366,6.712306209,21.88990931,1.2116481222280127,3.9513792557480505
P-V06-W002::C014::C016,P-V06-W002,P-V06,C014,2021-11-02,C016,2022-05-17,train,196,12.78331246,23.821963653137757,13.05738059,24.33269521,1.204601267896457,2.2447990464243928
P-V06-W002::C016::C018,P-V06-W002,P-V06,C016,2022-05-17,C018,2022-10-18,train,154,10.10010084,23.95494695980519,9.522756836,22.58562944,1.56884593855526,3.7209154484240825
P-V06-W002::C018::C020,P-V06-W002,P-V06,C018,2022-10-18,C020,2023-05-16,train,210,11.4774929,19.962639436785715,12.24251855,21.29323762,1.5836876486400988,2.7544853031704575
P-V06-W002::C020::C022,P-V06-W002,P-V06,C020,2023-05-16,C022,2023-11-07,train,175,9.591446454,20.018718956134286,9.29306912,19.39596284,1.6838920071625427,3.51452317494925
P-V06-W002::C022::C024,P-V06-W002,P-V06,C022,2023-11-07,C024,2024-05-14,validation,189,13.95101196,26.960884224285714,13.5487831,26.18356099,1.7070976729379324,3.2990339949237026
P-V06-W002::C024::C027,P-V06-W002,P-V06,C024,2024-05-14,C027,2025-07-22,test,434,61.57281251,51.819054767920505,60.13762941,50.61121922,1.0902015459982162,0.9175025683775311
P-V06-W002::C027::C029,P-V06-W002,P-V06,C027,2025-07-22,C029,2025-11-04,test,105,24.87627511,86.53389984692858,25.94055846,90.23608549,1.1651393176357043,4.053020340632772
P-V06-W003::C005::C007,P-V06-W003,P-V06,C005,2019-05-14,C007,2019-11-05,train,175,16.15969689,33.72759593755714,16.30137711,34.02330279,1.6976161071129505,3.543167332131458
P-V06-W003::C007::C010,P-V06-W003,P-V06,C007,2019-11-05,C010,2020-10-20,train,350,32.50201941,33.91817882715001,32.09874111,33.49732912,1.9503356293874117,2.0353145389535774
P-V06-W003::C010::C012,P-V06-W003,P-V06,C010,2020-10-20,C012,2021-05-18,train,210,18.91381975,32.89653649375,18.44151162,32.07505771,1.4195012113564551,2.4689181783235488
P-V06-W003::C012::C014,P-V06-W003,P-V06,C012,2021-05-18,C014,2021-11-02,train,168,13.45920494,29.26175359723214,14.63294501,31.81359028,1.2327405930517814,2.6801101286438285
P-V06-W003::C014::C016,P-V06-W003,P-V06,C014,2021-11-02,C016,2022-05-17,train,196,15.83254375,29.504268391262755,16.1254188,30.05004702,1.2149829076836463,2.2641454440380193
P-V06-W003::C016::C018,P-V06-W003,P-V06,C016,2022-05-17,C018,2022-10-18,train,154,14.21852139,33.722824270762985,13.84425349,32.83515317,1.584018518001882,3.7569010629882302
P-V06-W003::C018::C020,P-V06-W003,P-V06,C018,2022-10-18,C020,2023-05-16,train,210,19.307956,33.58205204285714,19.74585531,34.34368405,1.5969951335082386,2.7776308214946863
P-V06-W003::C020::C022,P-V06-W003,P-V06,C020,2023-05-16,C022,2023-11-07,train,175,15.85758835,33.09705225621428,15.6906359,32.74859865,1.6953577881075879,3.5384538977502653
P-V06-W003::C022::C024,P-V06-W003,P-V06,C022,2023-11-07,C024,2024-05-14,validation,189,17.2945923,33.422485913095244,16.38841993,31.67127185,1.719574768657574,3.3231464775247566
P-V06-W003::C024::C027,P-V06-W003,P-V06,C024,2024-05-14,C027,2025-07-22,test,434,41.21411103,34.68537800393433,40.20709406,33.83788273,1.100325558590415,0.9260228347353665
P-V06-W003::C027::C029,P-V06-W003,P-V06,C027,2025-07-22,C029,2025-11-04,test,105,50.53158897,175.77774163135715,52.32289838,182.0089394,1.176071393497019,4.0910483473789165
P-V06-W004::C005::C007,P-V06-W004,P-V06,C005,2019-05-14,C007,2019-11-05,train,175,16.54039301,34.52216312515714,17.0993884,35.68886635,1.695181393643112,3.538085737303695
P-V06-W004::C007::C008,P-V06-W004,P-V06,C007,2019-11-05,C008,2020-04-21,train,168,13.31904979,28.957041284508925,14.45251213,31.42130986,1.7599635358499646,3.826349294459521
P-V06-W004::C008::C010,P-V06-W004,P-V06,C008,2020-04-21,C010,2020-10-20,train,182,13.69013439,27.47429442828297,11.87949433,23.84057859,1.4865308597185085,2.983271409407611
P-V06-W004::C010::C012,P-V06-W004,P-V06,C010,2020-10-20,C012,2021-05-18,train,210,16.34746052,28.432904547285712,15.45857379,26.88687655,1.4244835355116439,2.4775838635506093
P-V06-W004::C012::C013,P-V06-W004,P-V06,C012,2021-05-18,C013,2021-07-13,train,56,2.963313222,19.327681327419644,4.244774143,27.68578135,1.0677401919576015,6.964144734152034
P-V06-W004::C013::C014,P-V06-W004,P-V06,C013,2021-07-13,C014,2021-11-02,train,112,6.82163315,22.24644203604911,6.512405696,21.23800161,1.231863061397403,4.0173034212089425
P-V06-W004::C014::C016,P-V06-W004,P-V06,C014,2021-11-02,C016,2022-05-17,train,196,11.57190911,21.56448878789541,12.94570383,24.12458329,1.2200061346701419,2.2735063300421903
P-V06-W004::C016::C018,P-V06-W004,P-V06,C016,2022-05-17,C018,2022-10-18,train,154,10.08856324,23.92758261954545,8.187669824,19.41913249,1.5943648927489351,3.781440110886679
P-V06-W004::C018::C020,P-V06-W004,P-V06,C018,2022-10-18,C020,2023-05-16,train,210,9.202038255,16.004973679232144,10.41516246,18.11494328,1.603113756226476,2.7882728545796205
P-V06-W004::C020::C022,P-V06-W004,P-V06,C020,2023-05-16,C022,2023-11-07,train,175,7.043825969,14.701471058155715,7.154492784,14.93244851,1.6979924284470433,3.5439527685159002
P-V06-W004::C022::C024,P-V06-W004,P-V06,C022,2023-11-07,C024,2024-05-14,validation,189,11.61775669,22.451775825515874,10.57866239,20.44368486,1.7241800734769164,3.332046411838326
P-V06-W004::C024::C027,P-V06-W004,P-V06,C024,2024-05-14,C027,2025-07-22,test,434,44.47929851,37.433326683819125,43.50971264,36.61733305,1.1079062504194144,0.9324026681237122
P-V06-W004::C027::C029,P-V06-W004,P-V06,C027,2025-07-22,C029,2025-11-04,test,105,28.05558307,97.5933496792143,29.15913421,101.4321311,1.1840186579185967,4.118693474331119
P-V06-W005::C005::C007,P-V06-W005,P-V06,C005,2019-05-14,C007,2019-11-05,train,175,27.77249738,57.96516953168572,28.44864442,59.376385,1.6779235159704995,3.502066081189857
P-V06-W005::C007::C008,P-V06-W005,P-V06,C007,2019-11-05,C008,2020-04-21,train,168,26.08595479,56.713660637187495,26.95661032,58.60655905,1.7438453553392388,3.7913066430812914
P-V06-W005::C008::C010,P-V06-W005,P-V06,C008,2020-04-21,C010,2020-10-20,train,182,26.96912846,54.123484450631864,25.91087107,51.99970142,1.4767228553089902,2.9635880379209265
P-V06-W005::C010::C013,P-V06-W005,P-V06,C010,2020-10-20,C013,2021-07-13,train,266,31.42906224,43.15588339533835,31.46430576,43.20427699,1.4118271771569906,1.9386085581074841
