sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,target_campaign_type,split,forecast_horizon_days,label_status,target_available,missing_reason,current_observed_settlement_mm,target_observed_settlement_mm,observed_increment_mm,observed_rate_mm_y,current_standard_uncertainty_mm,target_standard_uncertainty_mm,sigma_increment_mm,sigma_rate_mm_y,training_weight
P-V04-W004::C022::C024,P-V04-W004,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,336.1648366,338.7981438,2.63330719999999,5.088970660317441,1.09483956,1.474119775,1.8362196963291304,3.54856742901701,0.5112852394457341
P-V04-W004::C024::C027,P-V04-W004,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,338.7981438,342.4132379,3.6150941000000216,3.0424265438364237,1.474119775,0.7167519857,1.6391346863668474,1.379479134090993,3.3162507299828876
P-V04-W004::C027::C029,P-V04-W004,P-V04,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,342.4132379,343.479441,1.0662030999999956,3.7088636407142705,0.7167519857,0.7217424393,1.0171752836613792,3.5383168795935123,0.5142519303055131
P-V04-W005::C005::C007,P-V04-W005,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,329.6657815,329.8052781,0.1394966000000295,0.29114933228577583,0.7355954295,0.9680757917,1.215841837730908,2.5376356070355093,0.9997947686424804
P-V04-W005::C007::C008,P-V04-W005,P-V04,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,329.8052781,330.9081175,1.1028393999999935,2.3976910169642713,0.9680757917,1.127460559,1.4860477955221274,3.230827126871768,0.6167965526022824
P-V04-W005::C008::C012,P-V04-W005,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,censored_weather,False,weather,330.9081175,,,,1.127460559,,,,
P-V04-W005::C012::C016,P-V04-W005,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,censored_weather,False,weather,333.6002698,,,,0.7199847257,,,,
P-V04-W005::C016::C018,P-V04-W005,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,333.9077118,332.7898055,-1.1179063000000156,-2.651397896590946,0.7113404101,0.7148562428,1.0084763888715336,2.3918571495800496,1.125379247112415
P-V04-W005::C018::C020,P-V04-W005,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,332.7898055,336.0676123,3.2778068000000076,5.701042541428585,0.7148562428,1.23404513,1.4261440427764824,2.4804719601148104,1.0464072379672298
P-V04-W005::C020::C022,P-V04-W005,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,336.0676123,335.2804053,-0.7872070000000235,-1.6430134671429062,1.23404513,1.089485334,1.6461608900340843,3.435772943342567,0.5454066996849047
P-V04-W005::C022::C024,P-V04-W005,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,335.2804053,337.7655541,2.4851487999999904,4.802648673015854,1.089485334,1.464671012,1.8254422659712346,3.5277396171745683,0.5173403283630789
P-V04-W005::C024::C027,P-V04-W005,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,337.7655541,341.6840987,3.9185446000000184,3.2978074081797386,1.464671012,0.7120146578,1.6285656407756965,1.3705843324730949,3.3162507299828876
P-V04-W005::C027::C029,P-V04-W005,P-V04,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,341.6840987,342.3070404,0.6229417000000126,2.166947199285758,0.7120146578,0.7202473278,1.0127788930092747,3.523023720682263,0.5187262721047783
P-V04-W006::C005::C007,P-V04-W006,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,229.6191106,229.9865647,0.36745410000000334,0.7669292001428641,0.7309336826,0.95896143,1.205765761906865,2.516605397351328,1.0165743129521163
P-V04-W006::C007::C008,P-V04-W006,P-V04,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,229.9865647,231.5496389,1.5630741999999884,3.398290783035689,0.95896143,1.121994983,1.475967400081999,3.20891126714256,0.6252503777032066
P-V04-W006::C008::C010,P-V04-W006,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,231.5496389,231.9083451,0.3587062000000003,0.7198760414835171,1.121994983,0.6992049839,1.3220288769114574,2.653137622483021,0.9146392256720256
P-V04-W006::C010::C012,P-V04-W006,P-V04,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,231.9083451,233.818935,1.9105899000000193,3.3230617189286047,0.6992049839,0.7146746274,0.9998237007392493,1.7389790795000513,2.1290245256265843
P-V04-W006::C012::C014,P-V04-W006,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,233.818935,234.154232,0.33529699999999707,0.7289716026785651,0.7146746274,0.7411340707,1.029582213231018,2.238422043944222,1.2849476393497021
P-V04-W006::C014::C016,P-V04-W006,P-V04,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,234.154232,235.4291958,1.2749637999999948,2.375921060969378,0.7411340707,0.7064408066,1.0238839406798073,1.9080286190474471,1.7684777901846103
P-V04-W006::C016::C018,P-V04-W006,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,235.4291958,234.4472388,-0.9819569999999942,-2.328959702922064,0.7064408066,0.7065610212,0.9991431778823521,2.369721076113825,1.1465022642262255
P-V04-W006::C018::C020,P-V04-W006,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,234.4472388,237.215581,2.768342199999978,4.814938040714248,0.7065610212,1.217760912,1.407895633729382,2.4487327629507467,1.0737090042296988
P-V04-W006::C020::C022,P-V04-W006,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,237.215581,237.7294876,0.5139066000000128,1.072596489428598,1.217760912,1.07820277,1.6264878886824656,3.3947125790929746,0.5586803026175131
P-V04-W006::C022::C024,P-V04-W006,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,237.7294876,240.0184171,2.2889294999999947,4.423447089285704,1.07820277,1.446607749,1.8042159495754715,3.4867189184256135,0.529584789137505
P-V04-W006::C024::C027,P-V04-W006,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,240.0184171,243.2789396,3.2605225000000075,2.7440226800115273,1.446607749,0.7029578402,1.608360564228524,1.3535799448950885,3.3162507299828876
P-V04-W006::C027::C029,P-V04-W006,P-V04,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,243.2789396,244.2326475,0.9537079000000119,3.3175410521428987,0.7029578402,0.7153825316,1.0029565751402567,3.4888560863807503,0.5289361725388088
P-V04-W007::C005::C007,P-V04-W007,P-V04,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,240.2891885,256.5378856,16.248697099999987,33.91335209014283,0.7204322971,0.9405230283,1.184738900124152,2.4727193329734085,1.0529790492604383
P-V04-W007::C007::C008,P-V04-W007,P-V04,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,256.5378856,272.6324686,16.094583,34.991347861607146,0.9405230283,1.107535821,1.4530034967475978,3.1589852808753576,0.6451700142626985
P-V04-W007::C008::C010,P-V04-W007,P-V04,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,272.6324686,288.7907256,16.158256999999992,32.427491039835154,1.107535821,0.6898782289,1.3048247259721684,2.6186111602271125,0.9389173192526336
P-V04-W007::C010::C012,P-V04-W007,P-V04,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,288.7907256,311.3063765,22.515650900000026,39.16114995821433,0.6898782289,0.7030279108,0.98497726576506,1.713156887241372,2.1936892445606717
P-V04-W007::C012::C014,P-V04-W007,P-V04,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,311.3063765,328.1757944,16.869417899999974,36.67592195223209,0.7030279108,0.7263118869,1.0108299562320318,2.1976526280580333,1.3330648756120276
P-V04-W007::C014::C016,P-V04-W007,P-V04,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,328.1757944,348.2808833,20.105088900000055,37.46624347308684,0.7263118869,0.6951414291,1.0053609120626428,1.8735105771983689,1.8342438871717288
P-V04-W007::C016::C018,P-V04-W007,P-V04,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,348.2808833,363.6936974,15.412814099999991,36.5553918832792,0.6951414291,0.6909486018,0.9801181442971889,2.324598390938625,1.1914436674714317
P-V04-W007::C018::C020,P-V04-W007,P-V04,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,363.6936974,387.8275809,24.133883499999968,41.97571880178566,0.6909486018,1.187874195,1.3742107092714249,2.3901450550542283,1.1269920745225892
P-V04-W007::C020::C022,P-V04-W007,P-V04,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,387.8275809,403.886356,16.05877509999999,33.51695774442855,1.187874195,1.056353203,1.589631149869446,3.317787299941801,0.5848874439451485
P-V04-W007::C022::C024,P-V04-W007,P-V04,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,403.886356,420.2686865,16.382330500000023,31.659503783730205,1.056353203,1.413395663,1.7645309262451505,3.410026036037255,0.5536738206141
P-V04-W007::C024::C029,P-V04-W007,P-V04,C024,2024-05-14,C027,2025-07-22,full,test,434,censored_access,False,access,420.2686865,,,,1.413395663,,,,
P-V05-W001::C008::C012,P-V05-W001,P-V05,C008,2020-04-21,C010,2020-10-20,full,train,182,censored_access,False,access,1225.384197,,,,1.016154008,,,,
P-V05-W001::C012::C014,P-V05-W001,P-V05,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1250.520999,1260.6373,10.116301000000021,21.993922263392903,0.6966526631,0.7006377045,0.9880375124312596,2.148099413187605,1.3952776130032662
P-V05-W001::C014::C016,P-V05-W001,P-V05,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1260.6373,1274.291929,13.654628999999886,25.445679807397745,0.7006377045,1.436612762,1.598358351843634,2.978573408218813,0.7256927146703882
P-V05-W001::C016::C018,P-V05-W001,P-V05,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1274.291929,1283.967355,9.675426000000016,22.947723029220818,1.436612762,0.7109948355,1.6029254143748988,3.801743555846959,0.4454549016215138
P-V05-W001::C018::C020,P-V05-W001,P-V05,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1283.967355,1297.888251,13.920896000000084,24.21241554285729,0.7109948355,0.7217571143,1.0131372010494606,1.7621350603967405,2.0734377181376873
P-V05-W001::C020::C022,P-V05-W001,P-V05,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,1297.888251,1307.250064,9.361812999999984,19.53944113285711,0.7217571143,0.7107823596,1.0129881019840297,2.114250881426668,1.4403112019378725
P-V05-W001::C022::C024,P-V05-W001,P-V05,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,1307.250064,1318.773842,11.523777999999993,22.270158277777764,0.7107823596,0.7703585724,1.0481716905110106,2.0256333860272306,1.5690893921643763
P-V05-W001::C024::C027,P-V05-W001,P-V05,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1318.773842,1379.378065,60.60422300000005,51.00389965610603,0.7703585724,1.22272718,1.4451692242713026,1.2162397676615053,3.3162507299828876
P-V05-W001::C027::C029,P-V05-W001,P-V05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1379.378065,1415.909825,36.53175999999985,127.07833657142804,1.22272718,0.7371556048,1.4277465259627866,4.966518272456264,0.2610149024541678
P-V05-W002::C005::C007,P-V05-W002,P-V05,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,1375.365992,1402.292514,26.926521999999977,56.199498059999954,0.795742938,0.6887432337,1.0524134479112306,2.1965372105690113,1.334419099346052
P-V05-W002::C007::C008,P-V05-W002,P-V05,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,1402.292514,1425.386838,23.094323999999915,50.20953476785696,0.6887432337,1.041207003,1.2483906700483527,2.714135072828338,0.8739900023758677
P-V05-W002::C008::C010,P-V05-W002,P-V05,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,1425.386838,1444.708347,19.321509000000106,38.7757206717035,1.041207003,0.6951469962,1.2519350500014466,2.5124685550166395,1.0199246990098696
P-V05-W002::C010::C012,P-V05-W002,P-V05,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,1444.708347,1463.35212,18.64377300000001,32.42684803928573,0.6951469962,0.7152542128,0.9974056021769833,1.7347733152149671,2.139360203991769
P-V05-W002::C012::C014,P-V05-W002,P-V05,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1463.35212,1476.087877,12.735756999999921,27.688900263392686,0.7152542128,0.7191154775,1.0142562096966432,2.205101670188684,1.3240736492933833
P-V05-W002::C014::C016,P-V05-W002,P-V05,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1476.087877,1490.541183,14.453306000000111,26.934030696428778,0.7191154775,1.461211545,1.6285779837703016,3.03488830904134,0.6990109092953382
P-V05-W002::C016::C018,P-V05-W002,P-V05,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1490.541183,1499.71674,9.175557000000026,21.762157105519545,1.461211545,0.722023047,1.6298639389962744,3.8656350890804494,0.43085155970642675
P-V05-W002::C018::C020,P-V05-W002,P-V05,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1499.71674,1511.407358,11.690617999999859,20.333324878571183,0.722023047,0.737364673,1.0319999716025001,1.7949428077514913,1.9983343267635114
P-V05-W002::C020::C022,P-V05-W002,P-V05,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,1511.407358,1518.138761,6.731403,14.04939969,0.737364673,0.7218163343,1.0318553587837234,2.1536295416900284,1.3881211753495344
P-V05-W002::C022::C024,P-V05-W002,P-V05,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,1518.138761,1528.080708,9.941947000000027,19.213207099206404,0.7218163343,0.7944320507,1.0733783599652533,2.074346275012216,1.496259316050665
P-V05-W002::C024::C027,P-V05-W002,P-V05,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1528.080708,1541.195781,13.115072999999938,11.037512472926215,0.7944320507,1.256226611,1.486347059526796,1.2508946163413877,3.3162507299828876
P-V05-W002::C027::C029,P-V05-W002,P-V05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1541.195781,1544.550035,3.3542540000000827,11.668012128571716,1.256226611,0.7602819902,1.468378017680399,5.107857818645388,0.24676966947891285
P-V05-W003::C007::C008,P-V05-W003,P-V05,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,1408.981763,1423.384652,14.40288899999996,31.313423852678483,0.6920198967,1.044881616,1.253263391663321,2.724728891696595,0.8672070212165618
P-V05-W003::C008::C010,P-V05-W003,P-V05,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,1423.384652,1439.684519,16.29986699999995,32.71168363598891,1.044881616,0.7000537455,1.2577173124527428,2.5240727932602436,1.0105681995241134
P-V05-W003::C010::C012,P-V05-W003,P-V05,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,1439.684519,1455.648314,15.963795000000118,27.76560058928592,0.7000537455,0.718494857,1.0031500915237108,1.744764623471597,2.114928477760334
P-V05-W003::C012::C014,P-V05-W003,P-V05,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1455.648314,1471.638365,15.990050999999994,34.764084093749986,0.718494857,0.7223678876,1.0188474981915285,2.215083623300332,1.31216704580799
P-V05-W003::C014::C016,P-V05-W003,P-V05,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1471.638365,1488.678285,17.03991999999994,31.754238673469274,0.7223678876,1.463038991,1.6316551272318498,3.0406226286807816,0.696376861738192
P-V05-W003::C016::C018,P-V05-W003,P-V05,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1488.678285,1503.560385,14.882100000000037,35.29666899350658,1.463038991,0.7226390839,1.6317752096309495,3.870168151413664,0.42984285254065374
P-V05-W003::C018::C020,P-V05-W003,P-V05,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1503.560385,1521.924306,18.36392099999989,31.94010545357124,0.7226390839,0.7398348268,1.0341967010806103,1.7987635479509188,1.9898540487901883
P-V05-W003::C020::C022,P-V05-W003,P-V05,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,1521.924306,1536.008321,14.084015000000136,29.395351307143137,0.7398348268,0.7224315367,1.0340516893100216,2.158213597259916,1.3822306862390026
P-V05-W003::C022::C027,P-V05-W003,P-V05,C022,2023-11-07,C024,2024-05-14,full,validation,189,censored_weather,False,weather,1536.008321,,,,0.7224315367,,,,
P-V05-W003::C027::C029,P-V05-W003,P-V05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1594.110842,1603.859174,9.748331999999891,33.9102691714282,1.262272992,0.7644334575,1.4757003819468355,5.133329185772206,0.24432682341404338
P-V05-W004::C005::C007,P-V05-W004,P-V05,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,1283.547966,1302.130222,18.582255999999916,38.783822879999825,0.796257496,0.6930347909,1.0556150914675275,2.2032194980486537,1.3263368818309262
P-V05-W004::C007::C008,P-V05-W004,P-V05,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,1302.130222,1317.895561,15.76533900000004,34.27553612946437,0.6930347909,1.044892235,1.2538329251383942,2.725967118492848,0.8664193704145291
P-V05-W004::C008::C010,P-V05-W004,P-V05,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,1317.895561,1337.271784,19.37622299999998,38.885524454670296,1.044892235,0.7038430812,1.2598392221694024,2.528331186249309,1.0071669263698368
P-V05-W004::C010::C012,P-V05-W004,P-V05,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,1337.271784,1355.683929,18.41214500000001,32.02398076785716,0.7038430812,0.7199061355,1.0068067971977812,1.7511246794118551,2.0995936057596682
P-V05-W004::C012::C014,P-V05-W004,P-V05,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1355.683929,1371.850898,16.16696899999988,35.14872278124974,0.7199061355,0.723859108,1.020900020650945,2.2195460270402245,1.3068961184266974
P-V05-W004::C014::C016,P-V05-W004,P-V05,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1371.850898,1390.428223,18.577324999999973,34.61922426658158,0.723859108,1.458141844,1.6279280221982408,3.033677092387283,0.6995691906450623
P-V05-W004::C016::C018,P-V05-W004,P-V05,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1390.428223,1404.643818,14.215595000000121,33.71588359577951,1.458141844,0.7198832049,1.6261640341370287,3.856859827717855,0.43281436694213266
P-V05-W004::C018::C020,P-V05-W004,P-V05,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1404.643818,1424.746812,20.10299400000008,34.96485027857157,0.7198832049,0.7403241679,1.0326236982918429,1.7960276466718839,1.9959209829181865
P-V05-W004::C020::C024,P-V05-W004,P-V05,C020,2023-05-16,C022,2023-11-07,full,train,175,censored_instrument,False,instrument,1424.746812,,,,0.7403241679,,,,
P-V05-W004::C024::C027,P-V05-W004,P-V05,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1456.887417,1497.635738,40.74832100000003,34.293373836981594,0.8027809141,1.265391321,1.4985567694636586,1.2611701844391734,3.3162507299828876
P-V05-W004::C027::C029,P-V05-W004,P-V05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1497.635738,1507.029127,9.39338900000007,32.67557459285739,1.265391321,0.7665440734,1.4794610544812559,5.146410953802654,0.24308628332551854
