row_id,category,crs_kind_schema,vertical_kind_schema,axes_schema,system_as_printed,what_is_stated,what_is_unknown,values_as_printed,key_finding_ru,source_id,pdf_page,locator,vn_id,record_kind,status,evidence_type,scope,spatial_level,extraction_method,quote_check,confidence,relevance_to_skru1_world,notes
CDE-0420,GEOGRAPHIC_GRATICULE;MAP_SCALE_ORIENTATION,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,scale bar,"regional W–E geological cross-section | Схематический широтный разрез З–В южной части Соликамской впадины от запада через р. Каму до р. Яйвы и надвига на востоке; горизонтальный масштаб 0–5 км, вертикальный 0–1,0 км; уровень «0» отмечен (вероятно, уровень моря); показаны скважины; на востоке — поверхность надвига (поз. 18), пересекающая саргинские/артинские отложения.",,,,VKM-SRC-037,6,Рис. 1.3,EV-VN-S037-0064,claim,FACT,DESCRIPTIVE,VKM_REGIONAL,deposit,VISUAL_READ,FUZZY_75,MEDIUM,LOW-MEDIUM,Rendered at 450 dpi. Section is schematic; depths not readable numerically; vertical exaggeration ×5 implied by the two scale bars. | keyword sweep hit
CDE-0421,HEIGHT_SYSTEM;ABSOLUTE_ELEVATION;MAP_SCALE_ORIENTATION,,ABSOLUTE_UNSPECIFIED,,absolute elevation; height system,"structural contour map of seam АБ with panel workings | БКПРУ-2 | 10-я восточная панель | АБ | 8–10 сб. вент. штрек; 10–12 сб. вент. штр.; южн. трансп. штрек; 10 вент. конв. штрек; сев. трансп. штрек; уклон № 12 | 205, 206, 207, 208, 209(?), 210, 213(?), 306, 308, 403, 405, 408, 409, 413, 414 (вероятно номера камер/выработок) | изогипсы от −129 до −147 (шаг 1 м), локальный минимум −147, −142 в замкнутой изолинии | линейный масштаб 5–0–5–10–15 м",система/датум высот не указаны,,,VKM-SRC-037,8,Рис. 1.5 «…,EV-VN-S037-0101,mining_geometry,FACT,FIELD_OBSERVATION,BKPRU2,panel,VISUAL_READ,EXACT,MEDIUM,MEDIUM,Rendered at 300 dpi rotated. Not SKRU-1. Shows mining-based structural mapping: seam elevations mapped from workings; contour values negative = absolute elevations below sea level (height system not stated). Example of information produced during mining. | keyword sweep hit
CDE-0422,MAP_SCALE_ORIENTATION,,DEPTH_BELOW_SURFACE/COLLAR,,1: 307,"shaft_characteristics |  | Ствол 1: глубина 307 м, диаметр в свету 5 м, крепь — «Реконструкция», кейль-кранцев 2, армировка «,,» (как выше); Ствол 2: 289 м, 5 м, чугунные тюбинги 3,2—134,4 м, бетон 0—3,2 и 250—289 м, кирпич 134,4—250 м, кейль-кранцев 4, армировка дерево; Ствол 2-бис: 295,6 м, 7 м, тюбинги 12,8—266,1 м, бетон 0—12,8 и 266,1—395,9 [sic] м, кирпич —, кейль-кранцев 3, армировка металл | м |  |  | интервалы видов крепи по глубине",,,,VKM-SRC-037,18,"Табл. 1.7, СКПРУ-1",EV-VN-S037-0192,parameter,FACT,DESIGN_VALUE,SKRU1,mine,VISUAL_READ,NOT_FOUND,HIGH,HIGH,"Таблица повернута; прочитана визуально при 280 dpi. Интервал тюбинговой крепи (водонепроницаемая) до 134,4 м (ств. 2) и 266,1 м (ств. 2-бис) косвенно указывает на мощность водоносной надсолевой толщи у стволов — это ИНТЕРПРЕТАЦИЯ, не утверждение источника. | keyword sweep hit"
CDE-0423,MAP_SCALE_ORIENTATION,,,,1: 472,"shaft_characteristics |  | СКПРУ-2: ств. 3 — 354,7 м, Ø7, тюбинги 3—166,6, бетон 0—3 и 166,6—354,7, кейль-кранцев 4; ств. 4 — 352,7 м, Ø7, тюбинги 0,6—164,6, бетон 0—0,6 и 164,6—352,7, 5. СКПРУ-3: ств. 1 — 472,5 м, Ø7, тюбинги 16,3—301,8 и 408—472,5, бетон 0—16,3 и 301,8—468, 3; ств. 2 — 391 м, Ø7, тюбинги 15—295,68 и 386,5—391, бетон 0—15 и 295,68—386,5, 3; ств. 3 — 384,48 м, Ø7, тюбинги 15,14—275,3 и 380—384,5, бетон 275,3—380, 2. Армировка — «,,» (металл) | м |  |  | ",,,,VKM-SRC-037,18,"Табл. 1.7, СКПРУ-2 и СКПРУ-3",EV-VN-S037-0194,parameter,FACT,DESIGN_VALUE,VKM_REGIONAL,mine,VISUAL_READ,NOT_FOUND,HIGH,LOW-MEDIUM, | keyword sweep hit
CDE-0424,MAP_SCALE_ORIENTATION,,,,1: 328; 1: 444; 1: 472,"shaft_characteristics |  | БКПРУ-1: ств.1 328 м, Ø5, тюбинги 9,8—180,7, бетон 0—9,8, кирпич 180,7—328, 3, дерево; ств.2 327,5, Ø5, 8,4—176,1, 0—8,4, кирпич 176,1—327,5, 3, дерево; ств.3 385,6, Ø5, 14,8—168,3, бетон 0—14,8 и 293,6—385,6, кирпич 168,3—293,6, 1, металл; ств.4 284, Ø7, 17,9—200,4, бетон 0—17,9 и 200,4—284, 5, дерево. БКПРУ-2: ств.1 472,8, Ø7, 12—341,1, бетон 0—12 и 341,1—472,8, 4, металл; ств.2 474,2, Ø7, 12—349,3, 0—12 и 349,3—474,2, 4; ств.3 401,2, Ø7, 19—351,7, 0—19 и 351,7—401,2, 4. БКЗ-4: ств.1 444, Ø7, тюбинги 13,25—304,35 и 437—444, бетон 0—13,25 и 304,35—437, 3; ств.2 444, Ø7, 14,65—305,35 и 441—444, бетон 0—14,65 и 305,35—441, 3; ств.3 428, Ø7, 18—300,5 и 425—428, бетон",,,,VKM-SRC-037,18,"Табл. 1.7, БКПРУ-1, БКПРУ-2, БКЗ-4",EV-VN-S037-0195,parameter,FACT,DESIGN_VALUE,VKM_REGIONAL,mine,VISUAL_READ,NOT_FOUND,MEDIUM,LOW-MEDIUM,"Строки ствола 2 БКЗ-4 продолжаются на с.35 (441—444 / 305,35—441). Прочитано визуально. | keyword sweep hit"
CDE-0425,MAP_SCALE_ORIENTATION,,,,1: 411,"mine_ventilation |  | СКПРУ-1: Qв=433,3 м³/с; поверхностные утечки 221,7 м³/с (51,0 %); общие утечки 64,4 %. СКПРУ-2: 380,0; 191,5 (50,4); 77,1. БКПРУ-1: 411,7; 95,0 (23,1); 45,3. БКПРУ-2: 375,0; 83,3 (22,2); 55,6. БКЗ-4: 408,8; 193,1 (47,2); 60,3. Солигорский КЗ-4 (не ВКМ): 648,3; 300,0 (46,1); 57,6 | м³/с; % |  |  | подача ГВУ Qв, поверхностные утечки (% от Qв), общие утечки (% от Qв); дата замеров не указана",,,,VKM-SRC-037,29,Табл. 1.9,EV-VN-S037-0259,parameter,FACT,MEASURED,VKM_REGIONAL,mine,OCR_VISUALLY_CONFIRMED,NOT_FOUND,HIGH,LOW-MEDIUM,"OCR «950 (23,1)» для БКПРУ-1 — визуально 95,0. Солигорский КЗ-4 — NON_VKM. Для 3D-мира: вентиляция определяет тепловлажностный режим выработок (вторично). | keyword sweep hit"
CDE-0426,GEOREFERENCING;MAP_SCALE_ORIENTATION,MAP_ONLY,,,georef; scale bar,"panels/shafts (plan scheme) | панели БКПРУ-1: 2бисВП, 1бисВП, 8ЗП, 9ВП, 10ВП, 11ВП, 12ВП, 13ВП, 5-бисЗП, 1СЗП, 2СЗП, 3СЗП, 9ЗП, 10ЗП; стволы Ш.1–Ш.4 | шахтное поле БКПРУ-1 | plan without coordinate grid or scale | hatched = отработанная часть; circles = (probably) protective pillars around boreholes, unlabeled",масштаб отсутствует,,,VKM-SRC-037,34,"рис. 2.1 (а — КрII, б — АБ, в — Вк)",EV-VN-S037-0277,spatial_entity,FACT,DESCRIPTIVE,BKPRU1,mine_field,VISUAL_READ,EXACT,MEDIUM,MEDIUM,Visual read at 100 dpi; small labels partly uncertain (e.g. 8ЗП vs 6ЗП). No scale bar/coords -> not georeferenceable from this figure alone. | keyword sweep hit
CDE-0427,MAP_SCALE_ORIENTATION,MAP_ONLY,,,scale bar,"panel layout of remaining reserves, seam КрII | панели: 1ЗП, 2ЗП, 3ЗП, 4ЗП, 5ЗП, 10ЗП, 11ЗП, 12ЗП, 13ЗП; 8ЮЗП, 9ЮЗП, 10ЮЗП, 12ЮЗП; 4ЮП, 6ЮП, 14ЮП, 15ЮП; 2ВП, 3ВП, 4ВП (printed like '48П'), 5ВП, 6ВП ('68П'), 7ВП, 9ВП, 15ВП, 16ВП; 7СП, 15СП; стволы Ств.1, Ств.2, Ств.2-бис, Ств.3; временный целик (3) вдоль главных выработок к СВ и к Ю от Ств.2-бис; сечение А-А | шахтное поле СКПРУ-1 | plan; no coordinate grid, no scale bar | large central hatched mined-out area (отработанные запасы) around Ств.1/Ств.2/Ств.2-бис; remaining panels at W, SW, S, E, N margins; crosses = mixed/replacement area W near Ств.3",координатная сетка/координаты отсутствуют; масштаб отсутствует,,,VKM-SRC-037,37,рис. 2.7 а (пласт Красный-II),EV-VN-S037-0306,spatial_entity,FACT,DESIGN_VALUE,SKRU1,mine_field,VISUAL_READ,FUZZY_81,MEDIUM,HIGH,"Visual read at 304 dpi. SKRU-1 panel nomenclature; state of mining ≈ 1989–1990 (not explicitly dated in caption). Italic В resembles 8 in labels (48П→4ВП, 68П→6ВП). | keyword sweep hit"
CDE-0428,GEOREFERENCING,,,,georef,Exact date of the mined-out state shown on Fig. 2.7 (SKPRU-1) and georeferencing of panels/boreholes (no grid/scale); which boreholes the protective-pillar circles correspond to | Needed to place SKRU-1 panels and mined-out areas in 3D+time and to link borehole pillars to the borehole catalogue,координатная сетка/координаты отсутствуют,,,VKM-SRC-037,37,рис. 2.7,EV-VN-S037-0311,open_question,UNKNOWN,DESCRIPTIVE,SKRU1,unstated,VISUAL_READ,EXACT,HIGH,HIGH, | keyword sweep hit
CDE-0429,HEIGHT_SYSTEM;ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,absolute elevation; height system,горизонт карналлитового откаточного штрека (в каменной соли ниже КрII) | -143 | сечение А-А рис. 2.7 (главные ЮВ штреки) | not stated,система/датум высот не указаны,,,VKM-SRC-037,38,"рис. 2.8 а, выработка 1",EV-VN-S037-0315,horizon_pick,FACT,DESIGN_VALUE,SKRU1,working,VISUAL_READ,NO_QUOTE,MEDIUM,HIGH,Printed elevation mark inside the working outline; unknown whether floor/axis. Height system not stated (presumably Baltic). Only absolute elevation of a working in this chunk so far. | keyword sweep hit
CDE-0430,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,отметки устья,"Координаты, отметки устья и глубина околоствольного двора ствола № 1 СКРУ-1 (и других стволов СКРУ-1); в руководстве даны только диаметр (6 м) и геометрия камер загрузочных устройств. | Стволы и их охранные целики — ключевые объекты 3D мира СКРУ-1 и зоны защиты поверхности.",,,,VKM-SRC-037,100,§6.8 (ствол № 1 СКРУ-1),EV-VN-S037-0719,open_question,FACT,DESCRIPTIVE,SKRU1,unstated,OCR_VISUALLY_CONFIRMED,FUZZY_69,HIGH,HIGH, | keyword sweep hit
CDE-0431,MAP_SCALE_ORIENTATION,,,,масштабе 1:,"веерная отбойка камер скважинами из бурового штрека | рудники ВКМ (общ.) |  |  | камера отбивается веерами скважин из бурового (разрезного) штрека; сечение камеры с разрезными штреками строится в масштабе 1:100 | 1700 (напечатано 'м', по смыслу мм) для кареток СВБ-42-20/80 (УБШ), БК-2М | отказы, прострелы, запрессование зарядов, негабарит, отрыв плит значительных размеров без дробления",,,,VKM-SRC-037,150,§8.2.3 «Расчет веерного комплекта скважин»,EV-VN-S037-0823,mining_geometry,FACT,NORMATIVE,VKM_REGIONAL,chamber,OCR_VISUALLY_CONFIRMED,FUZZY_67,HIGH,LOW-MEDIUM,"Fan long-hole blasting of chambers (drill-and-blast variant of the room system, used on folded AB/V seams per ch.7). Continuation (Рис. 8.4) in chunk c6. | keyword sweep hit"
CDE-0432,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,отметка устья,"параметры гидрозакладки: гидравлическая крупность, концентрация, критическая и рабочая скорости, плотность пульпы, диаметр трубы, эквивалентная длина, движущий напор, пропускная способность | omega = 67.7*a*d_sr + 0.5*a*(0.038*t - 1)*1e-2; a = (g_t - g_r)/g_r; S = (g_p - g_r)/(g_t - g_r); v_kr = 2.0 + 0.75*(d_sr - 1) [m/s, d in mm, pipes up to 250 mm]; v_r = 1.1*v_kr; g_p = 1.52e-4*Q_c/(V_tr*d_tr^2) + 1.23; d_tr = 0.01233*sqrt(Q_c/((g_p_max - 1.23)*V_r)) (8.188); L_ekv = H_stv + L_uch + L_m; H_d = (H_pov - H_u)*gamma; Q_c = 2.91e4*(g_p - 1.23)*d_tr^2*sqrt(H_d/(lambda*L_ek*g_p*K_p)) |  | H_ств | глубина ствола | м | L_уч | длина пульпопровода до точки закладки от ствола | м | L_м | длина мест",,,,VKM-SRC-037,180,формулы (8.183)-(8.191),EV-VN-S037-0982,formula,FACT,NORMATIVE,VKM_REGIONAL,unstated,OCR_VISUALLY_CONFIRMED,NOT_FOUND,HIGH,MEDIUM,"Grouped; visual 200 dpi. OCR ""950 мм"" → visual ""250 мм"". Text step 1 refers to (8.184)/(8.185) for velocities, but those are (8.185)/(8.186) — internal misreference. | keyword sweep hit"
CDE-0433,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,absolute elevation; отметка устья,"elevation | H_пов; H_у; H_ств | +120 м (устье ствола); −180 м (закладываемый участок); 270 м (глубина ствола); L_уч 4500 м | м |  |  | учебный пример расчёта гидротранспорта; d_тр=0,208 м; γ_п max 1,6 т/м³; v_р=2,36 м/с",,,,VKM-SRC-037,180,"§8.6.3, Пример",EV-VN-S037-0984,parameter,FACT,TEACHING_EXAMPLE,GENERAL_METHOD,mine,OCR_VISUALLY_CONFIRMED,NOT_FOUND,MEDIUM,MEDIUM (метод),"OCR gave +190 for collar; visual 200 dpi reads +120 m. Example elevations are plausible for VKM (surface ~+120 m, workings ~−180 m abs.) but NOT attributed to any mine — do not use as site data. Implicit use of absolute elevation system for mine workings (Baltic heights presumed, not stated). | keyword sweep hit"
CDE-0434,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,отметка устья,отметка устья ствола в примере | OK_CONFIRMED |  |  | +190 м | +120 м | OCR error corrected,,,,VKM-SRC-037,180,§8.6.3 Пример,EV-VN-S037-0985,visual_check,FACT,NORMATIVE,VKM_REGIONAL,unstated,OCR_VISUALLY_CONFIRMED,NOT_FOUND,HIGH,MEDIUM, | keyword sweep hit
