entity_id,name,aliases,level,entity_type_as_source,parent_id,parent_level,parent_allowed_by_schema,also_within,site_scope,mine_attribution,attribution_status,location_evidence,dimensions_as_printed,schema_note,stream_overlap,node_basis,superseded_by,borehole_id,n_source_records,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
FAULT:026,разлом № 26,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б12-Д12,длина 35 км; азимут простирания В 90,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №26",EV-VN-S011-2498,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:027,разлом № 27,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б13-В12,длина 14 км; азимут простирания СВ 55,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №27",EV-VN-S011-2499,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:028,разлом № 28,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б13-Г12,длина 24 км; азимут простирания СВ 52,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №28",EV-VN-S011-2500,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:029,разлом № 29,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В13-Д12,длина 25 км; азимут простирания СВ 47,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №29",EV-VN-S011-2501,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:030,разлом № 30,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г13-Д12,длина 19 км; азимут простирания СВ 51,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №30",EV-VN-S011-2502,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:031,разлом № 31,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В6-Д6,длина 19 км; азимут простирания СЗ 274,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №31",EV-VN-S011-2503,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:032,разлом № 32,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б6-Д6,длина 22 км; азимут простирания СЗ 282,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №32",EV-VN-S011-2504,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:033,разлом № 33,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б6-В7,длина 15 км; азимут простирания СЗ 298,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №33",EV-VN-S011-2505,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:034,разлом № 34,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В6-Д7,длина 27 км; азимут простирания СЗ 296,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №34",EV-VN-S011-2506,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:035,разлом № 35,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г6-Д7,длина 21 км; азимут простирания СЗ 302,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №35",EV-VN-S011-2507,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:036,разлом № 36,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б7-В7,длина 11 км; азимут простирания СЗ 277,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №36",EV-VN-S011-2508,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:037,разлом № 37,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В7-Г7,длина 11 км; азимут простирания СВ 78,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №37",EV-VN-S011-2509,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:038,разлом № 38,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В7-Д7,длина 18 км; азимут простирания СЗ 274,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №38",EV-VN-S011-2510,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:039,разлом № 39,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В7-Г8,длина 18 км; азимут простирания СЗ 306,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №39",EV-VN-S011-2511,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:040,разлом № 40,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б8-Д8,длина 37 км; азимут простирания СЗ 274,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №40",EV-VN-S011-2512,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:041,разлом № 41,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б8-Д8,длина 37 км; азимут простирания В 90,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №41",EV-VN-S011-2513,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:042,разлом № 42,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б9-Г8,длина 14 км; азимут простирания СВ 68,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №42",EV-VN-S011-2514,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:043,разлом № 43,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В8-Д9,длина 21 км; азимут простирания СЗ 305,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №43",EV-VN-S011-2515,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:044,разлом № 44,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г8-Е8,длина 11 км; азимут простирания СВ 89,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №44",EV-VN-S011-2516,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, МР, ММ / "
FAULT:045,разлом № 45,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г9-Д9,длина 11 км; азимут простирания СЗ 307,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №45",EV-VN-S011-2517,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:046,разлом № 46,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В10-Г9,длина 12 км; азимут простирания СВ 40,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №46",EV-VN-S011-2518,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:047,разлом № 47,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В9-В11,длина 20 км; азимут простирания СЗ 333,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №47",EV-VN-S011-2519,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:048,разлом № 48,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В9-Г11,длина 20 км; азимут простирания СЗ 332,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №48",EV-VN-S011-2520,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:049,разлом № 49,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г11-Г10,длина 12 км; азимут простирания СВ 26,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №49",EV-VN-S011-2521,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:050,разлом № 50,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г10-Д9,длина 11 км; азимут простирания СВ 24,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №50",EV-VN-S011-2522,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,Методы выявления/подтверждения: ГР / 
FAULT:051,разлом № 51,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г10-Д11,длина 17 км; азимут простирания СЗ 331,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №51",EV-VN-S011-2523,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:052,разлом № 52,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г10-Д11,длина 12 км; азимут простирания СЗ 280,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №52",EV-VN-S011-2524,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:053,разлом № 53,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: В11-Д11,длина 22 км; азимут простирания СЗ 271,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №53",EV-VN-S011-2525,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:054,разлом № 54,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б12-В11,длина 13 км; азимут простирания СВ 52,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №54",EV-VN-S011-2526,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:055,разлом № 55,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Б12-Г11,длина 20 км; азимут простирания СВ 62,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №55",EV-VN-S011-2527,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
FAULT:056,разлом № 56,,geological_element,fault / tectonic disturbance (catalogue entry),VKM,deposit,YES,,VKM_REGIONAL,ВКМ (регионально),TEXT_CONFIRMED,концы разлома в ячейках рис. 1.46: Г12-Д11,длина 14 км; азимут простирания СВ 44,,GEOLOGY,SOURCE_RECORD_AUTO,,,1,VKM-SRC-011,"VKM-SRC-011 pdf p.142 (printed 282-283); Прил. 1, разлом №56",EV-VN-S011-2528,,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,EXACT,"Методы выявления/подтверждения: ГР, ММ / "
