event_id,event,event_type_source,event_type_vkm,event_subtype_note,event_class,event_class_note,date_start_as_printed,date_end_as_printed,date_start_iso,date_start_precision,date_end_iso,date_end_precision,date_qualifier,planned_or_actual,object,spatial_entity_ids,mine_attribution_scope,mines_named_in_text,seams_named,relevance,skru1_relevance,visual_recheck,conflict_ids,part,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
CHR-0322,RFBR project 20-35-90031 contract (funding); act of use of results by АО «ВНИИ Галургии» approved 13.12.2023,publication,PUBLICATION,,INFORMATION,,2020-09-01,2023-12-13,2020-09-01,day,2023-12-13,day,,ACTUAL,dissertation research,MINE:SKRU1;MINE:SKRU2,СКРУ-1/СКРУ-2,,,BIBLIOGRAPHIC/INFORMATION,SKRU1_SHARED_WITH_SKRU2,,,,VKM-SRC-012,pdf p.9 (printed 9); Введение,EV-VN-S012-0012,,FACT,DESCRIPTIVE,SKRU1_SKRU2,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_79,"Dissertation defended/approved after 13.12.2023 (act date), so publication in late 2023."
CHR-0323,Rostekhnadzor order No.505 approving FNiP 'Safety rules for mining and processing of solid minerals' (incl. section on potash-magnesium and rock salt),normative,NORMATIVE_IN_FORCE,,INFORMATION,,2020-12-08,,2020-12-08,day,,,,N/A,federal safety rules,VKM,ВКМ (регионально),,каменная соль,NORMATIVE,VKM_REGIONAL_CONTEXT,,,,VKM-SRC-012,"pdf p.13 (printed 13); §1.1, сноска 1",EV-VN-S012-0022,EV-MIN-0002,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0324,Start of IFZ RAN areal InSAR monitoring over SKRU-2 undermined territory (TerraSAR-X),monitoring_campaign,MONITORING_CAMPAIGN,,INFORMATION,,2021,"2022 (continued, p.67)",2021,year,2022,year,end:AS_PRINTED_WITH_QUALIFIER,ACTUAL,SKRU-2 mining allotment,MINE:SKRU2,СКРУ-2,СКРУ-2,,INFORMATION,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-003,pdf p.63 (printed 63); §3.4 p.63,EV-VN-S003-0231,EV-MON-0098,FACT,DESCRIPTIVE,SKRU2,FIELD,HIGH,TEXT_LAYER,EXACT,SKRU-2 = neighbouring Solikamsk mine south of the city (not SKRU-1). Values are OTHER_VKM_SITE/SKRU2 and must not be transferred to SKRU-1 without explicit status.
CHR-0325,"underground (in-mine) seismic survey by ПВРО method in workings of 3СВП panel, BKPRU-4",survey,GEOPHYSICAL_SURVEY,,INFORMATION,,2021,,2021,year,,,,ACTUAL,"БКПРУ-4, 3СВП",MINE:BKPRU4,БКПРУ-4,БКПРУ-4,,INFORMATION,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-012,"pdf p.130 (printed 130); Прил. А p.130, тема 2",EV-VN-S012-0733,,FACT,DESCRIPTIVE,BKPRU4,FIELD,MEDIUM,VISUAL_READ,NOT_FOUND,
CHR-0326,Resettlement and demolition of buildings No. 37 and 38 (end of monitoring series),other,OTHER,снос зданий (конец ряда наблюдений),PHYSICAL,,2021 (end),,2021,year,,,AS_PRINTED_WITH_QUALIFIER,ACTUAL,"здания № 37, 38, г. Березники",,другой объект ВКМ,,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-017,pdf p.4 (printed 83); p.4,EV-VN-S017-0027,,FACT,DESCRIPTIVE,OTHER_VKM_SITE,FIELD,HIGH,TEXT_LAYER,EXACT,"Table 1 note: buildings 11,16,17,22,25,29,34,37,38 demolished by 2022 -> series truncated (informative censoring)."
CHR-0327,contract PNIPU–Uralkali No.2021/006 on analysis of deformation of massif and surface near СКРУ-2–СКРУ-3 and СКРУ-2–СКРУ-1 intermine pillars from surface-movement observations and geomechanical modelling (basis of Ch.2 and Ch.4),other,DATA_PROCESSING,договор НИР,INFORMATION,,2021-02-10,,2021-02-10,day,,,,ACTUAL,СКРУ-1–СКРУ-2 and СКРУ-2–СКРУ-3 intermine pillars,IMP:SKRU1-SKRU2;IMP:SKRU2-SKRU3,СКРУ-1/СКРУ-2,СКРУ-1;СКРУ-2;СКРУ-3,,INFORMATION,SKRU1_SHARED_WITH_SKRU2,,,,VKM-SRC-012,"pdf p.130 (printed 130); Прил. А p.130, тема 4",EV-VN-S012-0735,,FACT,DESCRIPTIVE,SKRU1_SKRU2,NOT_APPLICABLE,HIGH,VISUAL_READ,NOT_FOUND,
CHR-0328,contract PNIPU–Uralkali No.2021/007: assessment of current ВЗТ state at 3СВП of BKPRU-4 and forecast,other,DATA_PROCESSING,договор НИР,INFORMATION,,2021-02-10,,2021-02-10,day,,,,PLANNED,БКПРУ-4 3СВП ВЗТ,MINE:BKPRU4,БКПРУ-4,БКПРУ-4,,INFORMATION,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-012,"pdf p.130 (printed 130); Прил. А p.130, тема 5",EV-VN-S012-0737,,FACT,DESCRIPTIVE,BKPRU4,NOT_APPLICABLE,HIGH,VISUAL_READ,NOT_FOUND,Quote verbatim incl. typo 'толщина'.
CHR-0329,Указания (мероприятия) по защите рудников ПАО «Уралкалий» от затопления… Ч. 1 (редакция 2022 г.),normative,NORMATIVE_IN_FORCE,,INFORMATION,,2022,,2022,year,,,,N/A,нормативный документ Уралкалия,VKM,ВКМ (регионально),,,NORMATIVE,VKM_REGIONAL_CONTEXT,,CC-07,,VKM-SRC-034,pdf p.5 (printed 43); Библиографический список,EV-VN-S034-0054,EV-MIN-1095,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,NOT_FOUND,
CHR-0330,"InSAR, 8 снимков, Кузбасс (не ВКМ)",(из записи вида monitoring_observation),MONITORING_CAMPAIGN,NON_VKM; поздний источник VKM-SRC-010 g3,INFORMATION,,2022-05-01,2022-09-22,2022-05-01,day,2022-09-22,day,,ACTUAL,,NONVKM,не ВКМ,,,NON_VKM,NON_VKM,,,x,VKM-SRC-010,pdf p.6 (printed 39); Разрез «Бачатский»; Рис. 6,EV-VN-S010-0013,EV-MON-0148,FACT,MEASURED,NON_VKM,FIELD,MEDIUM,VISUAL_READ,EXACT,Annualized rates from a <5-month summer series. See conflict_note on 'Sentinel-1B' in 2022.
CHR-0331,"Article received by editors (05.05.2022); published Izvestiya UGGU issue 3(67), September 2022",publication,PUBLICATION,,INFORMATION,,2022-05-05,2022-09,2022-05-05,day,2022-09,month,,ACTUAL,VKM-SRC-017,,общий метод,,,BIBLIOGRAPHIC/INFORMATION,GENERAL_OR_UNSTATED,,,,VKM-SRC-017,pdf p.10 (printed 89); p.8 (RU) / p.10 (EN),EV-VN-S017-0066,,FACT,DESCRIPTIVE,GENERAL_METHOD,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,Data up to ~early 2022 (Fig.2/3/6-9 x-axes end ~2022) -> publication latency ~0.5 yr after last data shown.
CHR-0332,Снимок маркшейдерской ГИС СКРУ-1 (полигоны выемки и закладки по пластам) по состоянию на 01.10.2022 (дата в имени файла),(из записи вида information_lifecycle),SURVEY_OF_WORKINGS,"дата состояния данных, а не событие выемки; information event",INFORMATION,,2022-10-01,,2022-10-01,day,,,,ACTUAL,,MF:SKRU1,СКРУ-1,,,INFORMATION,SKRU1_DIRECT,,,x,VKM-SRC-023,"pdf p.40 (printed 40); Рис.12 (image14.png), rendered p.40",EV-VN-S023-0205,,FACT,DESCRIPTIVE,SKRU1,NOT_APPLICABLE,HIGH,VISUAL_READ,NOT_FOUND,"Backfill layers are dated snapshot 01.10.2022; subsidence file named 2022 — the database is a static 2022 state, no time series."
CHR-0333,Stoping and backfilling on the SKRU-1 side of the SKRU-1–SKRU-2 intermine pillar fully completed (state as of dissertation ~2022-2023),mining_end,EXTRACTION_END,состояние: очистная выемка и закладка завершены (также BACKFILL_END),PHYSICAL,,,<=2023,,unknown,2023,year,NOT_STATED;end:NOT_LATER_THAN;AS_PRINTED_WITH_QUALIFIER,STATE_SNAPSHOT,СКРУ-1 side of pillar,IMP:SKRU1-SKRU2,СКРУ-1,СКРУ-1;СКРУ-2,,MINING_SKRU1,SKRU1_DIRECT,,,,VKM-SRC-012,pdf p.34 (printed 34); §1.4.2,EV-VN-S012-0175,EV-MIN-0022;EV-GEO-0194,FACT,DESCRIPTIVE,SKRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,No dates of SKRU-1 mining/backfill given here — needed from other sources.
CHR-0334,"Current (~2022-23) mining at SKRU-2 only in SE part (15ЮВП, horizon -143 m); at SKRU-3 side stoping done in blocks 11, 13, 15 of panel 15",mining_start,EXTRACTION_PERIOD,состояние ~2022–23,PHYSICAL,,,<=2023,,unknown,2023,year,NOT_STATED;end:NOT_LATER_THAN;AS_PRINTED_WITH_QUALIFIER,ACTUAL,"СКРУ-2 15ЮВП; СКРУ-3 панель 15 блоки 11,13,15",MF:SKRU2;MF:SKRU3,СКРУ-2,СКРУ-2;СКРУ-3,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-012,pdf p.34 (printed 34); §1.4.2,EV-VN-S012-0176,EV-MIN-0023,FACT,DESCRIPTIVE,SKRU2,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0335,"geophysical studies of pillars at locations of hydro-insulating bulkheads (гидроизолирующие перемычки), BKPRU-2 and BKPRU-4",monitoring_campaign,GEOPHYSICAL_SURVEY,,INFORMATION,,2023,,2023,year,,,,ACTUAL,"БКПРУ-2, БКПРУ-4 pillars at bulkheads",MINE:BKPRU2;MINE:BKPRU4,другой объект ВКМ,БКПРУ-2;БКПРУ-4,,INFORMATION,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-012,"pdf p.129 (printed 129); Прил. А p.129, тема 1",EV-VN-S012-0731,,FACT,DESCRIPTIVE,OTHER_VKM_SITE,FIELD,MEDIUM,VISUAL_READ,NOT_FOUND,Year inferred only from contract number suffix '-2023'.
CHR-0336,"New edition of «Указания по защите рудников от затопления…» adopted, adding criterion of admissible and limiting tilts (ratio of max ВЗТ deflection to mining depth)",normative,NORMATIVE_IN_FORCE,,INFORMATION,,2023,,2023,year,,,,N/A,ПАО «Уралкалий» normative,VKM,ВКМ (регионально),,,NORMATIVE,VKM_REGIONAL_CONTEXT,,CC-07,,VKM-SRC-021,"pdf p.2 (printed 59); введение, ссылки [3],[4]",EV-VN-S021-0017,EV-GEO-0357;EV-MIN-0276,FACT,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0337,"underground observation station established in Главный северо-западный гидрозакладочный штрек (ГСЗГШ): 42 deformation benchmarks in 14 cross-sections (14 in crown/свод, 28 on side walls)",monitoring_campaign,MONITORING_CAMPAIGN,,INFORMATION,,2023-01,,2023-01,month,,,,ACTUAL,"ГСЗГШ, Gremyachinsk mine",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,pdf p.80 (printed 80); §6.4 p.80,EV-VN-S024-0207,,FACT,FIELD_OBSERVATION,OTHER_POTASH_SITE,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_75,
CHR-0338,"patent application No. 2023128930 filed (Kashnikov, Shustov, Lebedeva, Kukhtinsky; PNIPU)",publication,PUBLICATION,,INFORMATION,,2023-11-08,,2023-11-08,day,,,,ACTUAL,method of delineating zones with different strength/deformation properties in ВЗТ and productive seams,VKM,ВКМ (регионально),,,BIBLIOGRAPHIC/INFORMATION,VKM_REGIONAL_CONTEXT,,,,VKM-SRC-012,pdf p.124 (printed 124); Список литературы [63]; Прил. Б,EV-VN-S012-0688,,FACT,DESCRIPTIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0339,Funding agreement for the research project (Minobrnauki RF No. 075-15-2024-535),other,OTHER,финансирование НИР,INFORMATION,schema EventType OTHER даёт PHYSICAL; семантически INFORMATION,2024-04-23,,2024-04-23,day,,,,ACTUAL,MI UB RAS major scientific project,,общий метод,,,MINING_VKM_CONTEXT,GENERAL_OR_UNSTATED,,,,VKM-SRC-036,pdf p.17 (printed 208); §Acknowledgement,EV-VN-S036-0124,,FACT,DESCRIPTIVE,GENERAL_METHOD,NOT_APPLICABLE,HIGH,TEXT_LAYER,FUZZY_96,
CHR-0340,Publication of Baryakh & Tsayukov elastic-viscoplastic salt model calibration,publication,PUBLICATION,,INFORMATION,,2024-08-23,,2024-08-23,day,,,,ACTUAL,Frattura ed Integrità Strutturale 70 (issue 10.2024),,общий метод,,,BIBLIOGRAPHIC/INFORMATION,GENERAL_OR_UNSTATED,,,,VKM-SRC-036,pdf p.1 (printed 192); article history box,EV-VN-S036-0002,,FACT,DESCRIPTIVE,GENERAL_METHOD,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,"Received 2024-07-30, accepted 2024-08-15, published 2024-08-23, issue 2024-10."
CHR-0341,"forecast calendar plan of ПНС observations (Table 6), based on expert estimates of expected drivage rates; reference character",monitoring_campaign,MONITORING_CAMPAIGN,,INFORMATION,,2025,2029,2025,year,2029,year,,PLANNED,Gremyachinsk mine ПНС,AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,"pdf p.79 (printed 79); §6.3.3, Табл. 6",EV-VN-S024-0205,,FACT,DESIGN_VALUE,OTHER_POTASH_SITE,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0342,Выдача задания на ВКР Филатовой М.С. (дата выдачи задания 19.05.2025); защита/оформление 2026,publication,PUBLICATION,,INFORMATION,,2025-05-19,2026,2025-05-19,day,2026,year,,ACTUAL,ВКР VKM-SRC-023,MINE:SKRU1,СКРУ-1,,,BIBLIOGRAPHIC/INFORMATION,SKRU1_DIRECT,,,,VKM-SRC-023,pdf p.3 (printed 3); rendered p.3; Задание на ВКР,EV-VN-S023-0002,,FACT,DESCRIPTIVE,SKRU1,NOT_APPLICABLE,HIGH,VISUAL_READ,NOT_FOUND,Dates the information lifecycle of this secondary source: the thesis was produced 2025-2026 from enterprise data handed to the student; not a primary survey record.
CHR-0343,"2026 mining plan: capital works — cage shaft sinking 101 п.м./6385 м3; shaft-bottom (околоствольный двор) workings 842 п.м./15 442 м3; service chambers 306 п.м./9 072 м3; main-direction capital workings 7 072 п.м./117 361 м3; panel workings 1 West panel 3 310 п.м./63 605 м3; panel workings 2 East panel 7 166 п.м./111789 м3. Development: block workings of blocks 4,5,6 of 1 West panel 13 175 п.м./254 752 м3; blocks 3,5,6,7,8,9,10,11,12 of 2 East panel 24 794 п.м./386 782 м3. Stoping: 1 West panel 652 065 м3, 2 East panel 601 233 м3.",other,EXTRACTION_PERIOD,PLANNED план горных работ 2026,PHYSICAL,,2026,2026,2026,year,2026,year,,ACTUAL,"Гремячинский рудник: Клетевой ствол, 1 Западная панель, 2 Восточная панель",AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-024,pdf p.113 (printed 113); Прил.1 §2.1,EV-VN-S024-0359,,FACT,DESIGN_VALUE,OTHER_POTASH_SITE,DESIGN,HIGH,TEXT_LAYER,EXACT,PLANNED (not executed) volumes. Shows cage shaft still being sunk in 2026 while stoping already in 1 ЗП and 2 ВП — i.e. mine in early development stage. Analogue for data-lifecycle of annual mining plans.
CHR-0344,manuscript received 02.04.2026; revised 01.06.2026; accepted 10.09.2026; published ГИАБ 2026 №10,publication,PUBLICATION,,INFORMATION,,2026-04-02,2026-09-10,2026-04-02,day,2026-09-10,day,,ACTUAL,VKM-SRC-015 article,VKM,ВКМ (регионально),,,BIBLIOGRAPHIC/INFORMATION,VKM_REGIONAL_CONTEXT,,,,VKM-SRC-015,pdf p.15 (printed 19); ИНФОРМАЦИЯ ОБ АВТОРАХ,EV-VN-S015-0101,,FACT,DESCRIPTIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,
CHR-0345,planned end of mine operation (design life),mining_end,EXTRACTION_END,PLANNED,PHYSICAL,,,2068,,unknown,2068,year,NOT_STATED,PLANNED,Гремячинский рудник,AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,CC-09,,VKM-SRC-024,pdf p.17 (printed 17); §2 Вывод,EV-VN-S024-0043,,ANALOGUE,DESIGN_VALUE,OTHER_POTASH_SITE,DESIGN,HIGH,TEXT_LAYER,EXACT,
CHR-0346,Calendar plan of mine-field extraction (to 2068 per text); after stoping — planned extraction of pillars in panels where economically and safely feasible; annual output 7300 тыс. т/год [10],mining_end,EXTRACTION_PERIOD,PLANNED,PHYSICAL,,,2068,,unknown,2068,year,NOT_STATED,PLANNED,Гремячинский рудник,AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,CC-09,,VKM-SRC-024,"pdf p.119 (printed 119); Прил.1 §2.2.6 Порядок отработки шахтного поля, ref [10]",EV-VN-S024-0376,,FACT,DESIGN_VALUE,OTHER_POTASH_SITE,DESIGN,HIGH,TEXT_LAYER,EXACT,"Planned, not executed. Conflicts with Рис. Пр.10 year labels up to 2085 (see conflict_note)."
CHR-0347,"Sinkholes (провалы) No.2, 3, 4, 5 exist in Berezniki area A (dates not given in this chunk)",accident,COLLAPSE,"провалы №2–5, даты не указаны",PHYSICAL,,,,,unknown,,,NOT_STATED,ACTUAL,"BKPRU-1 undermined area, Berezniki",MINE:BKPRU1,БКПРУ-1,БКПРУ-1,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-003,pdf p.40 (printed 40); Рис. 3.1 (надписи),EV-VN-S003-0138,,FACT,FIELD_OBSERVATION,BKPRU1,NOT_APPLICABLE,MEDIUM,VISUAL_READ,NOT_FOUND,Dates of sinkhole formation not stated in chunk -> UNKNOWN here; well known from other sources (not transferred).
CHR-0348,Sentinel-1 imaging of a real (unnamed) UGS used as geometric template for synthetic test,survey,MONITORING_CAMPAIGN,,INFORMATION,,,,,unknown,,,NOT_STATED,ACTUAL,UGS (not VKM),NONVKM,не ВКМ,,,NON_VKM,NON_VKM,,,,VKM-SRC-003,pdf p.81 (printed 81); §4.1.3 p.81,EV-VN-S003-0305,,FACT,DESCRIPTIVE,NON_VKM,NOT_APPLICABLE,LOW,TEXT_LAYER,EXACT,Dates not given.
CHR-0349,"operation of Starobin deposit >40 years as of 2012 (start implied before ~1972); 5 mines operating, 6th under construction (2012)",mining_start,EXTRACTION_PERIOD,аналог,PHYSICAL,,,,,unknown,,,NOT_STATED,STATE_SNAPSHOT,Starobin deposit,AN:OTHER_POTASH,аналог: другое калийное месторождение,,,ANALOGUE,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,,,,VKM-SRC-009,pdf p.1 (printed 65); Введение,EV-VN-S009-0006,,ANALOGUE,DESCRIPTIVE,OTHER_POTASH_SITE,NOT_APPLICABLE,MEDIUM,TEXT_LAYER,EXACT,
CHR-0350,start of construction of the First Solikamsk mine (now СКРУ-1) — start of underground study of internal salt structure,construction,MINE_CONSTRUCTION,,PHYSICAL,,,,,unknown,,,NOT_STATED,ACTUAL,Первый Соликамский рудник (СКРУ-1),MINE:SKRU1,СКРУ-1,СКРУ-1,,MINING_SKRU1,SKRU1_DIRECT,,,,VKM-SRC-011,pdf p.22 (printed 42-43); §1.3.2,EV-VN-S011-0354,,FACT,DESCRIPTIVE,SKRU1,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,"date not given on this page (history in App.2, outside chunk); alias: Первый Соликамский рудник = СКРУ-1"
CHR-0351,sudden collapse of undermined strata at СКРУ-2 with technogenic earthquake,accident,DYNAMIC_EVENT,внезапное обрушение + техногенное землетрясение,PHYSICAL,,,,,unknown,,,NOT_STATED,ACTUAL,рудник СКРУ-2 (пересечение Володинской и Рубцовской зон),MINE:SKRU2,СКРУ-2,СКРУ-2,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-011,pdf p.32 (printed 62-63); текст с.62,EV-VN-S011-0571,,FACT,FIELD_OBSERVATION,SKRU2,NOT_APPLICABLE,HIGH,TEXT_LAYER,EXACT,Date not stated in this chunk (UNKNOWN here).
CHR-0352,"northern part of СКРУ-3 field being mined (as of writing, ≤2013)",mining_start,EXTRACTION_PERIOD,состояние ≤2013,PHYSICAL,,,,,unknown,,,NOT_STATED,STATE_SNAPSHOT,"СКРУ-3, северная часть шахтного поля",MINE:SKRU3,СКРУ-3,СКРУ-3,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-011,pdf p.33 (printed 64-65); текст с.64,EV-VN-S011-0590,,FACT,DESCRIPTIVE,SKRU3,NOT_APPLICABLE,MEDIUM,TEXT_LAYER,EXACT,Relative date 'ныне' ≈ time of writing (book 2013).
CHR-0353,sinking of shaft No. 1 of SKRU-1 through salt/overburden contact zone after cementation (freezing/grouting); cement-filled caverns found,shaft,SHAFT_SINKING,,PHYSICAL,,,,,unknown,,,NOT_STATED,ACTUAL,"шахта (ствол) № 1, рудник СКРУ-1",SKRU1:SHAFT:1,СКРУ-1,СКРУ-1,,MINING_SKRU1,SKRU1_DIRECT,,,,VKM-SRC-011,pdf p.39 (printed 76-77); текст с.76,EV-VN-S011-0720,,FACT,LITERATURE_CITED,SKRU1,NOT_APPLICABLE,MEDIUM,TEXT_LAYER,EXACT,Date UNKNOWN from this source (report by Преображенский — presumably late 1920s–1930s; not stated).
CHR-0354,roof fall (вывал из кровли) in a working in upper packet of ПдКС,accident,ROOF_FALL,,PHYSICAL,,,,,unknown,,,NOT_STATED,ACTUAL,"СКРУ-2, гор. –220 м",MINE:SKRU2,СКРУ-2,СКРУ-2,,MINING_VKM_CONTEXT,VKM_OTHER_MINE_CONTEXT,,,,VKM-SRC-011,pdf p.80 (printed 158-159); с.159,EV-VN-S011-1556,,FACT,FIELD_OBSERVATION,SKRU2,FIELD,LOW,TEXT_LAYER,EXACT,
CHR-0355,most intense basement-block displacements of Pre-Ural foredeep; reactivation of Borovitsky and Durinsky deep faults; onset of tectono-karst sublatitudinal structures,other,GEOLOGICAL,геологическое время,PHYSICAL,,Permian–Triassic boundary (geological),,,unknown,,,NON_CALENDAR,ACTUAL,"Предуральский прогиб, Боровицкий и Дуринский разломы",VKM,ВКМ (регионально),,,MINING_VKM_CONTEXT,VKM_REGIONAL_CONTEXT,,,,VKM-SRC-011,pdf p.113 (printed 224); p.224,EV-VN-S011-1962,,FACT,INTERPRETATION,VKM_REGIONAL,NOT_APPLICABLE,MEDIUM,TEXT_LAYER,EXACT,
