row_id,category,variable,variable_as_recorded,symbol,material_lithology,unit_seam,value_as_printed,value_point,value_min,value_max,unit_as_printed,multi_value,test_method,n_samples,conditions,scale,scale_prev_release,site_scope,site_as_printed,source_id,pdf_page,printed_page,locator,vn_ids,prev_parameter_ids,prev_evidence_ids,origin,extraction_method,visual_confirmation,quote_check,status,evidence_type,original_or_cited,confidence,transfer_status_SKRU1,status_if_used_for_SKRU1,law_id,notes
MR-MECH-1417,interface,contact_residual_shear_strength,other:contact_residual_shear_strength,τ*,mixed,MPS,"2,0",2.0,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0740;EV-VN-S025-0753,PAR-RMR-0961,EV-RMR-0961,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1418,interface,contact_residual_shear_disp,other:contact_residual_shear_disp,u*,mixed,MPS,"2,9",2.9,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0740;EV-VN-S025-0753,PAR-RMR-0962,EV-RMR-0962,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1419,interface,contact_shear_stiffness,other:contact_shear_stiffness,Ks,mixed,MPS,"4,1",4.1,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0740;EV-VN-S025-0753,PAR-RMR-0963,EV-RMR-0963,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1420,interface,contact_softening_stiffness,other:contact_softening_stiffness,Km,mixed,MPS,"1,4",1.4,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0740;EV-VN-S025-0753,PAR-RMR-0964,EV-RMR-0964,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1421,interface,contact_peak_shear_strength,other:contact_peak_shear_strength,τp,mixed,MPS,"8,6",8.6,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0741;EV-VN-S025-0753,PAR-RMR-0965,EV-RMR-0965,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1422,interface,contact_shear_disp_at_peak,other:contact_shear_disp_at_peak,up,mixed,MPS,"2,3",2.3,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0741;EV-VN-S025-0753,PAR-RMR-0966,EV-RMR-0966,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1423,interface,contact_residual_shear_strength,other:contact_residual_shear_strength,τ*,mixed,MPS,"5,8",5.8,,,МПа,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0741;EV-VN-S025-0753,PAR-RMR-0967,EV-RMR-0967,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1424,interface,contact_residual_shear_disp,other:contact_residual_shear_disp,u*,mixed,MPS,"5,7",5.7,,,м×10⁻³,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0741;EV-VN-S025-0753,PAR-RMR-0968,EV-RMR-0968,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1425,interface,contact_shear_stiffness,other:contact_shear_stiffness,Ks,mixed,MPS,"3,7",3.7,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0741;EV-VN-S025-0753,PAR-RMR-0969,EV-RMR-0969,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-1426,interface,contact_softening_stiffness,other:contact_softening_stiffness,Km,mixed,MPS,"0,8",0.8,,,ГПа/м,,shear,,прямой сдвиг образцов с контактом (глинистый/смешанный/нарушенный/без контакта) при заданном нормальном напряжении (гл.5.2),LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,136,136,p.136; printed 136; Табл. Таблица 5.1; Глава 5.2,EV-VN-S025-0741;EV-VN-S025-0753,PAR-RMR-0970,EV-RMR-0970,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0753 TABLE_FROM_IMAGE (Табл. 5.1 (повёрнута на 90°)),VISUAL_ONLY_OCR_MISMATCH,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 5.1 — сырые экспериментальные точки для калибровки кусочно-линейной модели контакта (формулы 5.3-5.9, EV-RMR-0940..0945); «нарушенный контакт» и «без контакта» — предельные случаи (сравнение); не привязана к конкретному руднику => VKM_REGIONAL. Страница отсканирована повёрнутой на 180° — числа прочитаны напрямую с изображения, OCR текста нечитаем (зеркальное отражение). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
