scenario_id,latent_world_id,dynamic_mechanism,experiment_role,observation_condition,missingness_mechanism,measurement_error_mechanism,base_seed,latent_seed,generator_seed,numeric_constraint_id,empirical_profile,empirical_period,nominal_interval_years,readable_min_magnitude_mm,reference_upper_mm,reference_floor_mm,structural_shape,temporal_parameters_json,process_motivation,observation_modality,pseudo_transition,numeric_scale_constrained,temporal_law_empirically_identified
V2-W122-O1,V2-W122,moving_spatial_focus,heldout_mechanism,ordinary_independent,independent,ordinary_noise,130363,2691389426,2722003850,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.2618454195596108,""events"":[[0.3499501279371101,0.06130428258450234,0.45],[0.7325754235295944,0.07969556735985305,0.4]],""onset"":0.6109582182397927,""power"":2.8939998362536263,""steepness"":11.730305492604904,""tau"":0.4974595925179271}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W122-O2,V2-W122,moving_spatial_focus,heldout_mechanism,long_gap_gross,long_gap,gross_error,130363,2691389426,3892763838,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.2618454195596108,""events"":[[0.3499501279371101,0.06130428258450234,0.45],[0.7325754235295944,0.07969556735985305,0.4]],""onset"":0.6109582182397927,""power"":2.8939998362536263,""steepness"":11.730305492604904,""tau"":0.4974595925179271}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W122-O3,V2-W122,moving_spatial_focus,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,2691389426,1753983144,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.2618454195596108,""events"":[[0.3499501279371101,0.06130428258450234,0.45],[0.7325754235295944,0.07969556735985305,0.4]],""onset"":0.6109582182397927,""power"":2.8939998362536263,""steepness"":11.730305492604904,""tau"":0.4974595925179271}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W122-O4,V2-W122,moving_spatial_focus,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,2691389426,975061714,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.2618454195596108,""events"":[[0.3499501279371101,0.06130428258450234,0.45],[0.7325754235295944,0.07969556735985305,0.4]],""onset"":0.6109582182397927,""power"":2.8939998362536263,""steepness"":11.730305492604904,""tau"":0.4974595925179271}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_reflector_contamination,False,True,False
V2-W122-O5,V2-W122,moving_spatial_focus,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,130363,2691389426,2019413147,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.2618454195596108,""events"":[[0.3499501279371101,0.06130428258450234,0.45],[0.7325754235295944,0.07969556735985305,0.4]],""onset"":0.6109582182397927,""power"":2.8939998362536263,""steepness"":11.730305492604904,""tau"":0.4974595925179271}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W123-O1,V2-W123,moving_spatial_focus,heldout_mechanism,ordinary_independent,independent,ordinary_noise,130363,1637327925,1360039317,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.20090042589837334,""events"":[[0.2505777813013843,0.06036649373809397,0.45],[0.6415246837585468,0.07847644185952216,0.4]],""onset"":0.37629296488948416,""power"":2.348055094939001,""steepness"":6.9934140701117125,""tau"":0.16149626689962732}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W123-O2,V2-W123,moving_spatial_focus,heldout_mechanism,long_gap_gross,long_gap,gross_error,130363,1637327925,1164702693,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.20090042589837334,""events"":[[0.2505777813013843,0.06036649373809397,0.45],[0.6415246837585468,0.07847644185952216,0.4]],""onset"":0.37629296488948416,""power"":2.348055094939001,""steepness"":6.9934140701117125,""tau"":0.16149626689962732}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W123-O3,V2-W123,moving_spatial_focus,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,1637327925,3697470037,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.20090042589837334,""events"":[[0.2505777813013843,0.06036649373809397,0.45],[0.6415246837585468,0.07847644185952216,0.4]],""onset"":0.37629296488948416,""power"":2.348055094939001,""steepness"":6.9934140701117125,""tau"":0.16149626689962732}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W123-O4,V2-W123,moving_spatial_focus,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,1637327925,4147414340,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.20090042589837334,""events"":[[0.2505777813013843,0.06036649373809397,0.45],[0.6415246837585468,0.07847644185952216,0.4]],""onset"":0.37629296488948416,""power"":2.348055094939001,""steepness"":6.9934140701117125,""tau"":0.16149626689962732}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_reflector_contamination,False,True,False
V2-W123-O5,V2-W123,moving_spatial_focus,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,130363,1637327925,315606850,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.20090042589837334,""events"":[[0.2505777813013843,0.06036649373809397,0.45],[0.6415246837585468,0.07847644185952216,0.4]],""onset"":0.37629296488948416,""power"":2.348055094939001,""steepness"":6.9934140701117125,""tau"":0.16149626689962732}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W124-O1,V2-W124,moving_spatial_focus,heldout_mechanism,ordinary_independent,independent,ordinary_noise,130363,4127580038,818867031,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.34750087610675773,""events"":[[0.23097135897348856,0.053281784265171855,0.45],[0.7113585021317397,0.06926631954472341,0.4]],""onset"":0.32447622385405284,""power"":2.63632045478629,""steepness"":10.038607931960877,""tau"":0.3862744280817432}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W124-O2,V2-W124,moving_spatial_focus,heldout_mechanism,long_gap_gross,long_gap,gross_error,130363,4127580038,27327594,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.34750087610675773,""events"":[[0.23097135897348856,0.053281784265171855,0.45],[0.7113585021317397,0.06926631954472341,0.4]],""onset"":0.32447622385405284,""power"":2.63632045478629,""steepness"":10.038607931960877,""tau"":0.3862744280817432}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W124-O3,V2-W124,moving_spatial_focus,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,4127580038,1639063970,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.34750087610675773,""events"":[[0.23097135897348856,0.053281784265171855,0.45],[0.7113585021317397,0.06926631954472341,0.4]],""onset"":0.32447622385405284,""power"":2.63632045478629,""steepness"":10.038607931960877,""tau"":0.3862744280817432}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W124-O4,V2-W124,moving_spatial_focus,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,4127580038,1539284283,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.34750087610675773,""events"":[[0.23097135897348856,0.053281784265171855,0.45],[0.7113585021317397,0.06926631954472341,0.4]],""onset"":0.32447622385405284,""power"":2.63632045478629,""steepness"":10.038607931960877,""tau"":0.3862744280817432}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_reflector_contamination,False,True,False
V2-W124-O5,V2-W124,moving_spatial_focus,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,130363,4127580038,1901049601,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.34750087610675773,""events"":[[0.23097135897348856,0.053281784265171855,0.45],[0.7113585021317397,0.06926631954472341,0.4]],""onset"":0.32447622385405284,""power"":2.63632045478629,""steepness"":10.038607931960877,""tau"":0.3862744280817432}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W125-O1,V2-W125,moving_spatial_focus,heldout_mechanism,ordinary_independent,independent,ordinary_noise,130363,2705810890,671335736,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.4896261855465327,""events"":[[0.2240602344916613,0.07778141414067252,0.45],[0.7680914655953537,0.10111583838287429,0.4]],""onset"":0.30952169529523876,""power"":1.8469417608487277,""steepness"":10.596579740550013,""tau"":0.15015681385695612}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W125-O2,V2-W125,moving_spatial_focus,heldout_mechanism,long_gap_gross,long_gap,gross_error,130363,2705810890,2867978171,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.4896261855465327,""events"":[[0.2240602344916613,0.07778141414067252,0.45],[0.7680914655953537,0.10111583838287429,0.4]],""onset"":0.30952169529523876,""power"":1.8469417608487277,""steepness"":10.596579740550013,""tau"":0.15015681385695612}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W125-O3,V2-W125,moving_spatial_focus,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,2705810890,1075424265,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.4896261855465327,""events"":[[0.2240602344916613,0.07778141414067252,0.45],[0.7680914655953537,0.10111583838287429,0.4]],""onset"":0.30952169529523876,""power"":1.8469417608487277,""steepness"":10.596579740550013,""tau"":0.15015681385695612}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W125-O4,V2-W125,moving_spatial_focus,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,2705810890,2212346660,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.4896261855465327,""events"":[[0.2240602344916613,0.07778141414067252,0.45],[0.7680914655953537,0.10111583838287429,0.4]],""onset"":0.30952169529523876,""power"":1.8469417608487277,""steepness"":10.596579740550013,""tau"":0.15015681385695612}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_reflector_contamination,False,True,False
V2-W125-O5,V2-W125,moving_spatial_focus,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,130363,2705810890,4038375880,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.4896261855465327,""events"":[[0.2240602344916613,0.07778141414067252,0.45],[0.7680914655953537,0.10111583838287429,0.4]],""onset"":0.30952169529523876,""power"":1.8469417608487277,""steepness"":10.596579740550013,""tau"":0.15015681385695612}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W126-O1,V2-W126,moving_spatial_focus,heldout_mechanism,ordinary_independent,independent,ordinary_noise,130363,67799877,1989017936,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3443977025614604,""events"":[[0.273702913109818,0.041102067187631194,0.45],[0.7294470713130479,0.05343268734392055,0.4]],""onset"":0.6429495715114232,""power"":1.7436890872970754,""steepness"":8.745679421828015,""tau"":0.14604007762639842}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W126-O2,V2-W126,moving_spatial_focus,heldout_mechanism,long_gap_gross,long_gap,gross_error,130363,67799877,4188161542,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3443977025614604,""events"":[[0.273702913109818,0.041102067187631194,0.45],[0.7294470713130479,0.05343268734392055,0.4]],""onset"":0.6429495715114232,""power"":1.7436890872970754,""steepness"":8.745679421828015,""tau"":0.14604007762639842}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W126-O3,V2-W126,moving_spatial_focus,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,67799877,2818808096,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3443977025614604,""events"":[[0.273702913109818,0.041102067187631194,0.45],[0.7294470713130479,0.05343268734392055,0.4]],""onset"":0.6429495715114232,""power"":1.7436890872970754,""steepness"":8.745679421828015,""tau"":0.14604007762639842}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W126-O4,V2-W126,moving_spatial_focus,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,67799877,1688017048,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3443977025614604,""events"":[[0.273702913109818,0.041102067187631194,0.45],[0.7294470713130479,0.05343268734392055,0.4]],""onset"":0.6429495715114232,""power"":1.7436890872970754,""steepness"":8.745679421828015,""tau"":0.14604007762639842}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_reflector_contamination,False,True,False
V2-W126-O5,V2-W126,moving_spatial_focus,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,130363,67799877,3515746383,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3443977025614604,""events"":[[0.273702913109818,0.041102067187631194,0.45],[0.7294470713130479,0.05343268734392055,0.4]],""onset"":0.6429495715114232,""power"":1.7436890872970754,""steepness"":8.745679421828015,""tau"":0.14604007762639842}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W127-O1,V2-W127,moving_spatial_focus,heldout_mechanism,ordinary_independent,independent,ordinary_noise,130363,66249283,3008255972,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.2866829955001725,""events"":[[0.32861294909067124,0.030302418246864603,0.45],[0.6290622412764386,0.039393143720923986,0.4]],""onset"":0.6512473657688003,""power"":2.8960038715387575,""steepness"":7.273300506351069,""tau"":0.41784070527136896}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W127-O2,V2-W127,moving_spatial_focus,heldout_mechanism,long_gap_gross,long_gap,gross_error,130363,66249283,424333293,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.2866829955001725,""events"":[[0.32861294909067124,0.030302418246864603,0.45],[0.6290622412764386,0.039393143720923986,0.4]],""onset"":0.6512473657688003,""power"":2.8960038715387575,""steepness"":7.273300506351069,""tau"":0.41784070527136896}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W127-O3,V2-W127,moving_spatial_focus,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,130363,66249283,3627335408,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.2866829955001725,""events"":[[0.32861294909067124,0.030302418246864603,0.45],[0.6290622412764386,0.039393143720923986,0.4]],""onset"":0.6512473657688003,""power"":2.8960038715387575,""steepness"":7.273300506351069,""tau"":0.41784070527136896}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_leveling_proxy,False,True,False
V2-W127-O4,V2-W127,moving_spatial_focus,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,130363,66249283,2098334665,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.2866829955001725,""events"":[[0.32861294909067124,0.030302418246864603,0.45],[0.6290622412764386,0.039393143720923986,0.4]],""onset"":0.6512473657688003,""power"":2.8960038715387575,""steepness"":7.273300506351069,""tau"":0.41784070527136896}",MUS-SPATIAL-SHAPES;moving_centre_stress_not_measured_propagation,synthetic_reflector_contamination,False,True,False
