sample_id,point_id,profile_id,zone_id,current_campaign_id,current_date,target_campaign_id,target_date,history_length_raw,history_length_used,max_sequence_length,padding_count,truncated,observation_ids_json,observation_dates_json,delta_t_days_json,padding_mask_json,missing_campaign_mask_json,missing_campaign_counts_json,actual_history_end_date,future_observation_count,target_observation_present,past_only_proof,sequence_sha256,fold_provenance_relation,outer_assignment_source,inner_assignment_source,held_group_metadata_only
P-H02-W006::C018::C019,P-H02-W006,P-H02,GEO_SW,C018,2022-10-18,C019,2023-01-17,10,10,16,6,False,"[""P-H02-W006::C001"",""P-H02-W006::C004"",""P-H02-W006::C005"",""P-H02-W006::C007"",""P-H02-W006::C008"",""P-H02-W006::C010"",""P-H02-W006::C012"",""P-H02-W006::C014"",""P-H02-W006::C016"",""P-H02-W006::C018""]","[""2018-05-15"",""2019-02-12"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-10-18""]","[0,273,91,175,168,182,210,168,196,154]","[1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1]","[0,0,0,0,0,0,0,2,0,1,0,1,1,1,1,1]",2022-10-18,0,False,True,3079b3379e17e4487c79a49da773e8044294682843a111342909a25e3e082c4f,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W007::C018::C019,P-H02-W007,P-H02,GEO_SW,C018,2022-10-18,C019,2023-01-17,10,10,16,6,False,"[""P-H02-W007::C001"",""P-H02-W007::C003"",""P-H02-W007::C005"",""P-H02-W007::C007"",""P-H02-W007::C008"",""P-H02-W007::C010"",""P-H02-W007::C012"",""P-H02-W007::C014"",""P-H02-W007::C016"",""P-H02-W007::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-10-18""]","[0,154,210,175,168,182,210,168,196,154]","[1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1]","[0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1]",2022-10-18,0,False,True,2799b1166fbaa9e886e539ec72ac06d02614b412b02a2bb1258c38b2c7b8b7c5,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W001::C018::C020,P-D01-W001,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,12,12,16,4,False,"[""P-D01-W001::C001"",""P-D01-W001::C003"",""P-D01-W001::C005"",""P-D01-W001::C007"",""P-D01-W001::C008"",""P-D01-W001::C009"",""P-D01-W001::C010"",""P-D01-W001::C012"",""P-D01-W001::C014"",""P-D01-W001::C015"",""P-D01-W001::C017"",""P-D01-W001::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-07-19"",""2022-10-18""]","[0,154,210,175,168,42,140,210,168,119,140,91]","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0]","[0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0]",2022-10-18,0,False,True,e811eab0d775536679120388dbb97f4073cbc508b353df9f652acf58bf29c9ab,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W002::C018::C020,P-D01-W002,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-D01-W002::C001"",""P-D01-W002::C003"",""P-D01-W002::C005"",""P-D01-W002::C007"",""P-D01-W002::C008"",""P-D01-W002::C009"",""P-D01-W002::C010"",""P-D01-W002::C012"",""P-D01-W002::C014"",""P-D01-W002::C015"",""P-D01-W002::C016"",""P-D01-W002::C017"",""P-D01-W002::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,210,175,168,42,140,210,168,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]",2022-10-18,0,False,True,ca0561df4ef4bcad47426acf7f8f4a28f5332b704ada7d36d47765f4b64c8b0a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W003::C018::C020,P-D01-W003,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,11,11,16,5,False,"[""P-D01-W003::C001"",""P-D01-W003::C003"",""P-D01-W003::C005"",""P-D01-W003::C007"",""P-D01-W003::C008"",""P-D01-W003::C010"",""P-D01-W003::C012"",""P-D01-W003::C014"",""P-D01-W003::C015"",""P-D01-W003::C016"",""P-D01-W003::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-10-18""]","[0,154,210,175,168,182,210,168,119,77,154]","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1]","[0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1]",2022-10-18,0,False,True,2515ea1aa91b01b1adf5922660121b72ceef60331a2831e5fbdfa12c0d860a0e,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W004::C018::C020,P-D01-W004,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,11,11,16,5,False,"[""P-D01-W004::C001"",""P-D01-W004::C003"",""P-D01-W004::C005"",""P-D01-W004::C007"",""P-D01-W004::C008"",""P-D01-W004::C010"",""P-D01-W004::C012"",""P-D01-W004::C014"",""P-D01-W004::C015"",""P-D01-W004::C016"",""P-D01-W004::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-10-18""]","[0,154,210,175,168,182,210,168,119,77,154]","[1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1]","[0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1]",2022-10-18,0,False,True,94a3486e68559a8ac9a592972a50306c784deca09c54e4a3636cef735da6c882,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W005::C018::C020,P-D01-W005,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-D01-W005::C001"",""P-D01-W005::C003"",""P-D01-W005::C005"",""P-D01-W005::C007"",""P-D01-W005::C008"",""P-D01-W005::C009"",""P-D01-W005::C010"",""P-D01-W005::C012"",""P-D01-W005::C014"",""P-D01-W005::C015"",""P-D01-W005::C016"",""P-D01-W005::C017"",""P-D01-W005::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,210,175,168,42,140,210,168,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]",2022-10-18,0,False,True,5e00ca5af91116369824ecb027b1ad21c7d8750b1ebe693494657d159d883f67,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W006::C018::C020,P-D01-W006,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-D01-W006::C001"",""P-D01-W006::C003"",""P-D01-W006::C005"",""P-D01-W006::C007"",""P-D01-W006::C008"",""P-D01-W006::C009"",""P-D01-W006::C010"",""P-D01-W006::C012"",""P-D01-W006::C014"",""P-D01-W006::C015"",""P-D01-W006::C016"",""P-D01-W006::C017"",""P-D01-W006::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,210,175,168,42,140,210,168,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]",2022-10-18,0,False,True,0536397bb2c78aa198d1af0f710a8bbcad7fa9562ffa7e9ab529c522955453f1,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W007::C018::C020,P-D01-W007,P-D01,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-D01-W007::C001"",""P-D01-W007::C003"",""P-D01-W007::C005"",""P-D01-W007::C007"",""P-D01-W007::C008"",""P-D01-W007::C009"",""P-D01-W007::C010"",""P-D01-W007::C012"",""P-D01-W007::C014"",""P-D01-W007::C015"",""P-D01-W007::C016"",""P-D01-W007::C017"",""P-D01-W007::C018""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,210,175,168,42,140,210,168,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]","[0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0]",2022-10-18,0,False,True,249736b2fec8a6f8618785147ff150e808baa9e994a116f68ec47ab1d03bce16,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W001::C018::C020,P-H03-W001,P-H03,GEO_SE,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H03-W001::C001"",""P-H03-W001::C002"",""P-H03-W001::C003"",""P-H03-W001::C005"",""P-H03-W001::C006"",""P-H03-W001::C008"",""P-H03-W001::C009"",""P-H03-W001::C010"",""P-H03-W001::C012"",""P-H03-W001::C014"",""P-H03-W001::C016"",""P-H03-W001::C017"",""P-H03-W001::C018""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,56,98,210,105,238,42,140,210,168,196,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0]","[0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0]",2022-10-18,0,False,True,1532f8169c7338ae09740716e36fd1fcf3fbd764aa0e59cd258e1825a3e1eaa9,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W002::C018::C020,P-H03-W002,P-H03,GEO_SE,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H03-W002::C001"",""P-H03-W002::C002"",""P-H03-W002::C003"",""P-H03-W002::C005"",""P-H03-W002::C006"",""P-H03-W002::C007"",""P-H03-W002::C008"",""P-H03-W002::C009"",""P-H03-W002::C010"",""P-H03-W002::C012"",""P-H03-W002::C016"",""P-H03-W002::C017"",""P-H03-W002::C018""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,56,98,210,105,70,168,42,140,210,364,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0]","[0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0]",2022-10-18,0,False,True,6092a1a129a825db7151366036112c93871d75e5509c28de7f274b9ca3157d32,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W003::C018::C020,P-H03-W003,P-H03,GEO_SE,C018,2022-10-18,C020,2023-05-16,12,12,16,4,False,"[""P-H03-W003::C001"",""P-H03-W003::C002"",""P-H03-W003::C003"",""P-H03-W003::C005"",""P-H03-W003::C006"",""P-H03-W003::C007"",""P-H03-W003::C008"",""P-H03-W003::C010"",""P-H03-W003::C012"",""P-H03-W003::C014"",""P-H03-W003::C016"",""P-H03-W003::C018""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-10-18""]","[0,56,98,210,105,70,168,182,210,168,196,154]","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1]","[0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1]",2022-10-18,0,False,True,976a0ad655d758d2de5cb7240ee4f68dabed70e0b9867c280d7c21e04bd3f2c3,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W004::C018::C020,P-H03-W004,P-H03,GEO_SE,C018,2022-10-18,C020,2023-05-16,14,14,16,2,False,"[""P-H03-W004::C001"",""P-H03-W004::C002"",""P-H03-W004::C003"",""P-H03-W004::C005"",""P-H03-W004::C006"",""P-H03-W004::C007"",""P-H03-W004::C008"",""P-H03-W004::C009"",""P-H03-W004::C010"",""P-H03-W004::C012"",""P-H03-W004::C014"",""P-H03-W004::C016"",""P-H03-W004::C017"",""P-H03-W004::C018""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,56,98,210,105,70,168,42,140,210,168,196,63,91]","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0]","[0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0]",2022-10-18,0,False,True,7846b27acb575d04ec7ae54e63dcbbe4bce7d43b1829b2c4398a70dba5b2cb46,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W005::C018::C020,P-H03-W005,P-H03,GEO_SE,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H03-W005::C001"",""P-H03-W005::C002"",""P-H03-W005::C003"",""P-H03-W005::C005"",""P-H03-W005::C006"",""P-H03-W005::C007"",""P-H03-W005::C008"",""P-H03-W005::C009"",""P-H03-W005::C010"",""P-H03-W005::C012"",""P-H03-W005::C014"",""P-H03-W005::C016"",""P-H03-W005::C018""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-10-18""]","[0,56,98,210,105,70,168,42,140,210,168,196,154]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1]","[0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1]",2022-10-18,0,False,True,9d9446d5d4a44dbc07d74cbad381dec5f21e59d3698acc21efefe0ed0570b066,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H03-W006::C018::C020,P-H03-W006,P-H03,GEO_SE,C018,2022-10-18,C020,2023-05-16,14,14,16,2,False,"[""P-H03-W006::C001"",""P-H03-W006::C002"",""P-H03-W006::C003"",""P-H03-W006::C005"",""P-H03-W006::C006"",""P-H03-W006::C007"",""P-H03-W006::C008"",""P-H03-W006::C009"",""P-H03-W006::C010"",""P-H03-W006::C012"",""P-H03-W006::C014"",""P-H03-W006::C016"",""P-H03-W006::C017"",""P-H03-W006::C018""]","[""2018-05-15"",""2018-07-10"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05"",""2020-04-21"",""2020-06-02"",""2020-10-20"",""2021-05-18"",""2021-11-02"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,56,98,210,105,70,168,42,140,210,168,196,63,91]","[1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0]","[0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0]",2022-10-18,0,False,True,c1abfc005321c6635a69f521271733b89522a1449dab87f172b8893b9f79cd37,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W001::C018::C020,P-H04-W001,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,12,12,16,4,False,"[""P-H04-W001::C001"",""P-H04-W001::C003"",""P-H04-W001::C007"",""P-H04-W001::C008"",""P-H04-W001::C010"",""P-H04-W001::C011"",""P-H04-W001::C012"",""P-H04-W001::C013"",""P-H04-W001::C014"",""P-H04-W001::C015"",""P-H04-W001::C016"",""P-H04-W001::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,154]","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1]","[0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1]",2022-10-18,0,False,True,a2d5d828433fb76a441d64b6d7da9f4befddd11ba4a53d0069a2cf7275e8cbd6,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W002::C018::C020,P-H04-W002,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H04-W002::C001"",""P-H04-W002::C003"",""P-H04-W002::C007"",""P-H04-W002::C008"",""P-H04-W002::C010"",""P-H04-W002::C011"",""P-H04-W002::C012"",""P-H04-W002::C013"",""P-H04-W002::C014"",""P-H04-W002::C015"",""P-H04-W002::C016"",""P-H04-W002::C017"",""P-H04-W002::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0]","[0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0]",2022-10-18,0,False,True,7f3f590950425008ae99c8b61cec011e7ae623efa2f7c383f14409755233eb2c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W003::C018::C020,P-H04-W003,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H04-W003::C001"",""P-H04-W003::C003"",""P-H04-W003::C007"",""P-H04-W003::C008"",""P-H04-W003::C010"",""P-H04-W003::C011"",""P-H04-W003::C012"",""P-H04-W003::C013"",""P-H04-W003::C014"",""P-H04-W003::C015"",""P-H04-W003::C016"",""P-H04-W003::C017"",""P-H04-W003::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0]","[0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0]",2022-10-18,0,False,True,df26c8336cf0d287bca561858b907ee88c3b4566c04cd751bda1e923ee2f77ce,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W004::C018::C020,P-H04-W004,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H04-W004::C001"",""P-H04-W004::C003"",""P-H04-W004::C007"",""P-H04-W004::C008"",""P-H04-W004::C010"",""P-H04-W004::C011"",""P-H04-W004::C012"",""P-H04-W004::C013"",""P-H04-W004::C014"",""P-H04-W004::C015"",""P-H04-W004::C016"",""P-H04-W004::C017"",""P-H04-W004::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0]","[0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0]",2022-10-18,0,False,True,27045ab7a608816d68d5b36cede4dd19f6eeaf7459873c65c4ef126f3a7c536a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W005::C018::C020,P-H04-W005,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H04-W005::C001"",""P-H04-W005::C003"",""P-H04-W005::C007"",""P-H04-W005::C008"",""P-H04-W005::C010"",""P-H04-W005::C011"",""P-H04-W005::C012"",""P-H04-W005::C013"",""P-H04-W005::C014"",""P-H04-W005::C015"",""P-H04-W005::C016"",""P-H04-W005::C017"",""P-H04-W005::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0]","[0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0]",2022-10-18,0,False,True,4341715b5683a94b6d0852db3a2f3952f7945b31f26ee57926a52bca5340700e,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W006::C018::C020,P-H04-W006,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,13,13,16,3,False,"[""P-H04-W006::C001"",""P-H04-W006::C003"",""P-H04-W006::C007"",""P-H04-W006::C008"",""P-H04-W006::C010"",""P-H04-W006::C011"",""P-H04-W006::C012"",""P-H04-W006::C013"",""P-H04-W006::C014"",""P-H04-W006::C015"",""P-H04-W006::C016"",""P-H04-W006::C017"",""P-H04-W006::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-07-19"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,63,91]","[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0]","[0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0]",2022-10-18,0,False,True,bfc537396415eb0f8070b9341a67ff4ee7d358a66b57a45fa8d24e68d106852c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H04-W007::C018::C020,P-H04-W007,P-H04,GEO_SW,C018,2022-10-18,C020,2023-05-16,12,12,16,4,False,"[""P-H04-W007::C001"",""P-H04-W007::C003"",""P-H04-W007::C007"",""P-H04-W007::C008"",""P-H04-W007::C010"",""P-H04-W007::C011"",""P-H04-W007::C012"",""P-H04-W007::C013"",""P-H04-W007::C014"",""P-H04-W007::C015"",""P-H04-W007::C016"",""P-H04-W007::C018""]","[""2018-05-15"",""2018-10-16"",""2019-11-05"",""2020-04-21"",""2020-10-20"",""2021-01-26"",""2021-05-18"",""2021-07-13"",""2021-11-02"",""2022-03-01"",""2022-05-17"",""2022-10-18""]","[0,154,385,168,182,98,112,56,112,119,77,154]","[1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1]","[0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1]",2022-10-18,0,False,True,ec0809fdbc20f2d8d7f80c6ac00dd9811c2e3583899d9a973be622865e910f0c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
