canonical_local_path,filename,extension,size_bytes,sha256,git_tracked,apparent_source_role,duplicate_of,alias_count,readable_status,analysis_status,analysis_note
work/data_foundation_v2/source_text/SRC02_p055.txt,SRC02_p055.txt,.txt,2454,0ee125cb1ebbc983019aec5727e1d788e647d8803a5d7021a46c520542b60c1a,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p056.txt,SRC02_p056.txt,.txt,3291,e5ea12ef779b07825566d42c1a968d05443843905c58291cc792d6ea63cb0338,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p057.txt,SRC02_p057.txt,.txt,3484,8e77a7f0cff9c7cb561df5026a27ac4e354f57a234224f97400a4570a0d43cfc,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p058.txt,SRC02_p058.txt,.txt,3459,e431a8772c4375cc1926cb615edcf6b5c74277f1065db7c8b52e832b1e0790ee,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p059.txt,SRC02_p059.txt,.txt,3430,b96903fee8bf4e41f292718e18a5a2a6e7e6e835d6525018847b777f34d9fecf,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p060.txt,SRC02_p060.txt,.txt,1443,ca568faea2448172f50ce66ef97f1d50bfde36d5c846cf2bad170f6ddd83bd57,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p061.txt,SRC02_p061.txt,.txt,3742,6f623d003a4a14d3253e62b72dfdc51d51475cdac3e52f1fe9c2e718dbdb46f7,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p062.txt,SRC02_p062.txt,.txt,3428,f5d98143dd97619c8799e95e91fd3eacff510a4c8556909012df32412cfcd130,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p063.txt,SRC02_p063.txt,.txt,3432,a93f019327adb166d016eaccecf521b25a3538e198ab5d2cdfc27e7ceb51d3b1,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p064.txt,SRC02_p064.txt,.txt,3232,c91d041b0127157e7f482b79decffc6268e1e85ebfe6d6fffa8ed906a9059f3f,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p065.txt,SRC02_p065.txt,.txt,2525,fc1eb4a571c10530791377ea5e472a02a211a8dfb7c8d02fbc577f2d7d78fc73,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p066.txt,SRC02_p066.txt,.txt,3291,82ee91ecf3af52cd5fe11558bd489ff28bf41ed283395a1b23436c1267a73678,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p067.txt,SRC02_p067.txt,.txt,1965,d2bfaceb3fca50d13959bb609578ddfa7a2e7c17b0eccf39dbc5b323507ba883,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p068.txt,SRC02_p068.txt,.txt,1874,5eaf66a73c6805a454af28e83e68ec0bd8024b642358e271b237a0bdc00fcd11,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p069.txt,SRC02_p069.txt,.txt,3618,bc537e1585743de30e9016f94444a8e48d86458ce2d951cce52c50680ecadbf1,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p070.txt,SRC02_p070.txt,.txt,3016,6cc0a265b9936f8e650afe2f1c04f69d1a32c623b31f1562fb25fc2c632b31a7,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p071.txt,SRC02_p071.txt,.txt,2998,1168b987764d938499b3c5fa5aa40fb1a580fe4ccc34fa1f74117742e6d7364b,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p072.txt,SRC02_p072.txt,.txt,2972,910ba5cd82346ce282939807db8d792c6ce7008c06f9499a37808c4d1d54293e,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p073.txt,SRC02_p073.txt,.txt,2759,692912152131d3a68ee17b29ac654894724a70c2cbbf6151a5c5e730a70065c9,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p074.txt,SRC02_p074.txt,.txt,2536,e14f0da7c6bbd29a7e838c70203df3782e71b6f1bce44852313e14627bf34ea0,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p075.txt,SRC02_p075.txt,.txt,3351,3a1d7d26dcddfa53a4fe8267c50143f899dd0e124359520123a69589f79b6600,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p076.txt,SRC02_p076.txt,.txt,2828,2303d22098c60e0198064aae41a69c01e145bc1704e9d28f99f9f1d852b2912b,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p077.txt,SRC02_p077.txt,.txt,3167,059243cbe8fb7e985fbaad7205ab884ad11045f1bb2170f6f94820030ea90125,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p078.txt,SRC02_p078.txt,.txt,2605,e99a21a7d12e2bffead271502081ec1c416ed6ca093a712f2e340b251b6d2202,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p079.txt,SRC02_p079.txt,.txt,3632,ee5bb5bad5fedc497f0aa336e8e9f77637e2c55a6daee319d300356f923aeb96,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p080.txt,SRC02_p080.txt,.txt,2405,ee2abd0828114c7459c1a123accb2f0b764fec44447e7d4c3d3dfe5f9ed5fc6f,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p081.txt,SRC02_p081.txt,.txt,3441,c0e889abb335e5cd89038dcde65d0e3fdfe4f97d7ac67349c311120f69f19ce5,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
work/data_foundation_v2/source_text/SRC02_p082.txt,SRC02_p082.txt,.txt,1285,284e6e13d7dbbf80f8466b8a105704c0b8b81e616d6e1c6fb7e9b4af5738ad3f,False,PRIOR_EXTRACTION_SCRATCH,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
