pick_id,borehole_id,borehole_id_as_printed,unit_as_printed,unit_canonical_guess,pick_kind,reference,reference_detail,top_depth_m,bottom_depth_m,top_abs_m,bottom_abs_m,thickness_m,value_as_printed,tvd_as_printed,units,source_id,locator,vn_id,extraction_method,quote_check,visual_check,pick_quality,order_check,status,scope,scale,confidence,notes
PK-00610,BHG-S014-1097,"geological column, Saskatoon deposit (not a named borehole)",III sylvinite (B),UNRESOLVED:III sylvinite (B),GROUP_POOLED_INTERVAL,unknown,,,,,,,"thickness_m=3,0–4,0 (K2O 21–23 %)",,m,VKM-SRC-014,p.203 Рис. 8.4,EV-VN-S014-1097,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NON_NUMERIC_AS_PRINTED,,FACT,NON_VKM,FIELD,MEDIUM,"unparsed as printed: thickness_m=3,0–4,0 (K2O 21–23 %) | интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00611,BH-S015-S015-1,Скв. 1,"handwritten labels on scanned log (top→bottom): 'Б-В', 'Б', 'А', 'А'-КрI'(?), 'нп. КрI'(?)","UNRESOLVED:handwritten labels on scanned log (top→bottom): 'Б-В', 'Б', ",QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-015,"p.6 Рис. 2, г",EV-VN-S015-0040,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,VKM_REGIONAL,FIELD,LOW,
PK-00612,BH-TEACH-S020-82,82,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=154,88",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0267,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00613,BH-TEACH-S020-335,335,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,unknown,,,,,,,"bottom_abs_m=145,80 (или 149,80)",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0268,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,"unparsed as printed: bottom_abs_m=145,80 (или 149,80)"
PK-00614,BH-TEACH-S020-338,338,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,unknown,,,,,,,"bottom_abs_m=173,20 (или 175,20)",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0269,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,"unparsed as printed: bottom_abs_m=173,20 (или 175,20)"
PK-00615,BHG-S020-0270,без номера,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),GROUP_POOLED_INTERVAL,absolute_elevation,,,,,,,"bottom_abs_m=130,30",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0270,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00616,BH-TEACH-S020-340,340,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=146,40",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0271,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00617,BH-TEACH-S020-342,342,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=153,45",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0272,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00618,BH-TEACH-S020-348,348,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,bottom_abs_m=153,,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0273,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00619,BH-TEACH-S020-437,437,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=152,28",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0274,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00620,BH-TEACH-S020-312,312,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=160,28",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0275,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00621,BH-TEACH-S020-158verhniy,158 (верхний),почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=152,15",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0276,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00622,BH-TEACH-S020-155,155,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=140,93",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0277,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00623,BH-TEACH-S020-157,157,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,unknown,,,,,,,bottom_abs_m=б/у,,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0278,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,unparsed as printed: bottom_abs_m=б/у
PK-00624,BH-TEACH-S020-166,166,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=154,34",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0279,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00625,BH-TEACH-S020-305,305,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=144,27",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0280,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00626,BH-TEACH-S020-303,303,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=145,18",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0281,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00627,BH-TEACH-S020-158nizhniy,158 (нижний),почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=153,25",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0282,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00628,BH-TEACH-S020-156,156,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=148,77",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0283,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00629,BH-TEACH-S020-421,421,почва пласта (не назван),UNRESOLVED:почва пласта (не назван),TEACHING_EXAMPLE,absolute_elevation,,,,,,,"bottom_abs_m=152,67",,m,VKM-SRC-020,p.110 Рис. 3.5,EV-VN-S020-0284,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),TEACHING_EXAMPLE(value kept as printed text only),,UNKNOWN,UNSTATED,FIELD,LOW,
PK-00630,BH-GREM-S024-4,4,сильвинитовый пласт (первый пласт),UNRESOLVED:сильвинитовый пласт (первый пласт),QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-024,p.94 Рис. Пр.3 p.94,EV-VN-S024-0256,GRAPH_DIGITIZED_APPROX,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,OTHER_POTASH_SITE,FIELD,LOW,
PK-00631,BH-GREM-S024-8,8 (or 6; label blurred),сильвинитовый пласт (первый пласт),UNRESOLVED:сильвинитовый пласт (первый пласт),QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-024,p.94 Рис. Пр.3 p.94,EV-VN-S024-0257,GRAPH_DIGITIZED_APPROX,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,OTHER_POTASH_SITE,FIELD,LOW,
PK-00632,BH-GREM-S024-11,11,сильвинитовый пласт (первый пласт),UNRESOLVED:сильвинитовый пласт (первый пласт),QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-024,p.94 Рис. Пр.3 p.94,EV-VN-S024-0258,GRAPH_DIGITIZED_APPROX,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,OTHER_POTASH_SITE,FIELD,LOW,
PK-00633,BH-GREM-S024-9,9 (or 6; label blurred),сильвинитовый пласт (первый пласт),UNRESOLVED:сильвинитовый пласт (первый пласт),QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-024,p.94 Рис. Пр.3 p.94,EV-VN-S024-0259,GRAPH_DIGITIZED_APPROX,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,OTHER_POTASH_SITE,FIELD,LOW,
PK-00634,BH-GREM-S024-27,27,сильвинитовый пласт (первый пласт),UNRESOLVED:сильвинитовый пласт (первый пласт),QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-024,p.94 Рис. Пр.3 p.94,EV-VN-S024-0260,GRAPH_DIGITIZED_APPROX,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,OTHER_POTASH_SITE,FIELD,LOW,
PK-00635,BHG-S024-0300,(group) 6 oil wells + salt-exploration wells (unnamed),C3 top,UNRESOLVED:C3 top,GROUP_POOLED_INTERVAL,depth_below_collar,,1448,1542,,,,top_depth_m=1448; bottom_depth_m=1542,,m,VKM-SRC-024,p.96 Прил.1 §1.2 p.96,EV-VN-S024-0300,TEXT_LAYER,EXACT,,NUMERIC,,FACT,OTHER_POTASH_SITE,FIELD,MEDIUM,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00636,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),К (sampling depth),UNRESOLVED:К (sampling depth),GROUP_POOLED_INTERVAL,depth_below_collar,,227.5,262,,,,top_depth_m=227.5; bottom_depth_m=262.0,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00637,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),И,UNRESOLVED:И,GROUP_POOLED_INTERVAL,depth_below_collar,,249.2,270,,,,top_depth_m=249.2; bottom_depth_m=270.0,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00638,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),З,UNRESOLVED:З,GROUP_POOLED_INTERVAL,depth_below_collar,,238.7,278.2,,,,top_depth_m=238.7; bottom_depth_m=278.2,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00639,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),Ж,UNRESOLVED:Ж,GROUP_POOLED_INTERVAL,depth_below_collar,,268.9,268.9,,,,top_depth_m=268.9; bottom_depth_m=268.9,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00640,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),Е,UNRESOLVED:Е,GROUP_POOLED_INTERVAL,depth_below_collar,,228.9,286.4,,,,top_depth_m=228.9; bottom_depth_m=286.4,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00641,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),Д,UNRESOLVED:Д,GROUP_POOLED_INTERVAL,depth_below_collar,,236.6,288.9,,,,top_depth_m=236.6; bottom_depth_m=288.9,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00642,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),Г,UNRESOLVED:Г,GROUP_POOLED_INTERVAL,depth_below_collar,,247.4,389.5,,,,top_depth_m=247.4; bottom_depth_m=389.5,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00643,BHG-S025-0314,9 глубоких разведочных скважин (unnamed group),В,UNRESOLVED:В,GROUP_POOLED_INTERVAL,depth_below_collar,,256.7,398.3,,,,top_depth_m=256.7; bottom_depth_m=398.3,,m,VKM-SRC-025,p.61 §2.10 p.61; Табл. 2.4,EV-VN-S025-0314,OCR_VISUALLY_CONFIRMED,EXACT,,NUMERIC,,FACT,VKM_REGIONAL,LAB,HIGH,"интервал по безымянной группе скважин (пул), не отбивка одной скважины"
PK-00644,BH-SIB-S025-561,561,И-К (interseam rock salt between carnallite seams И and К),UNRESOLVED:И-К (interseam rock salt between carnallite seams И and К),STRAT_BOUNDARY,depth_below_collar,,,311,,-98.89,6,bottom_depth_m=311.0; bottom_abs_m=-98.89; thickness_m=6.0,,m,VKM-SRC-025,p.64 Рис. 2.19,EV-VN-S025-0326,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"Visual check this stream (SRC-025 p64 @200 dpi): «Z 212,11 м», X/Y пустые, глубины 311,00/312,60 и абс. -98,89/-100,49 подтверждены; «Глубина от поверхности 100,49 м» в бланке = |абс. отметка подошвы И| (ошибка бланка)",NUMERIC,,FACT,UNSTATED,LAB,HIGH,
PK-00645,BH-SIB-S025-561,561,И (carnallite seam),UNRESOLVED:И (carnallite seam),STRAT_BOUNDARY,depth_below_collar,,,312.6,,-100.49,1.6,bottom_depth_m=312.6; bottom_abs_m=-100.49; thickness_m=1.6,,m,VKM-SRC-025,p.64 Рис. 2.19,EV-VN-S025-0326,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"Visual check this stream (SRC-025 p64 @200 dpi): «Z 212,11 м», X/Y пустые, глубины 311,00/312,60 и абс. -98,89/-100,49 подтверждены; «Глубина от поверхности 100,49 м» в бланке = |абс. отметка подошвы И| (ошибка бланка)",NUMERIC,,FACT,UNSTATED,LAB,HIGH,
PK-00646,BH-OIL-S030-158,158,"Визейский ярус (C1v): Аргиллит, Известняк, Глина, Песчаник, Глина (top->bottom)","UNRESOLVED:Визейский ярус (C1v): Аргиллит, Известняк, Глина, Песчаник, ",QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-030,p.3 Рис. 1,EV-VN-S030-0024,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,VKM_REGIONAL,FIELD,LOW,
PK-00647,BH-OIL-S030-158,158,D1^fm (as printed; Famennian) at bottom near 2060 m tick,UNRESOLVED:D1^fm (as printed; Famennian) at bottom near 2060 m tick,QUALITATIVE,unknown,,,,,,,,,m,VKM-SRC-030,p.3 Рис. 1,EV-VN-S030-0024,VISUAL_READ,EXACT,sweep visual read (not re-checked in this stream),QUALITATIVE_NO_VALUE,,FACT,VKM_REGIONAL,FIELD,LOW,
PK-00648,BH-OIL-S030-867,867,Алевролиты (breakout interval; groove orientation -; diameter increase 20 mm),lithology:Алевролиты (breakout interval; groove orientation ,BREAKOUT_INTERVAL,depth_below_collar,,2104,2116,,,,2104-2116,,m,VKM-SRC-030,p.3 Табл. 1,EV-VN-S030-0028,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NUMERIC,,FACT,VKM_REGIONAL,FIELD,HIGH,interval_as_printed: 2104-2116
PK-00649,BH-OIL-S030-867,867,Аргиллиты пересл. с песчаником (breakout interval; groove orientation -; diameter increase 50 mm),lithology:Аргиллиты пересл. с песчаником (breakout interval;,BREAKOUT_INTERVAL,depth_below_collar,,2132,2136,,,,2132-2136,,m,VKM-SRC-030,p.3 Табл. 1,EV-VN-S030-0028,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NUMERIC,,FACT,VKM_REGIONAL,FIELD,HIGH,interval_as_printed: 2132-2136
PK-00650,BH-OIL-S030-711,711,Карбонатные пор. (breakout interval; groove orientation 10-15° СЗ; diameter increase 20 mm),lithology:Карбонатные пор. (breakout interval; groove orient,BREAKOUT_INTERVAL,depth_below_collar,,2069,2073,,,,2069-2073,,m,VKM-SRC-030,p.3 Табл. 1,EV-VN-S030-0029,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NUMERIC,,FACT,VKM_REGIONAL,FIELD,HIGH,interval_as_printed: 2069-2073
PK-00651,BH-OIL-S030-711,711,Терригенные пор. (breakout interval; groove orientation -; diameter increase 20 mm),lithology:Терригенные пор. (breakout interval; groove orient,BREAKOUT_INTERVAL,depth_below_collar,,2086,2088,,,,2086-2088,,m,VKM-SRC-030,p.3 Табл. 1,EV-VN-S030-0029,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NUMERIC,,FACT,VKM_REGIONAL,FIELD,HIGH,interval_as_printed: 2086-2088
PK-00652,BH-OIL-S030-711,711,Глинистые пор. (breakout interval; groove orientation -; diameter increase 25 mm),lithology:Глинистые пор. (breakout interval; groove orientat,BREAKOUT_INTERVAL,depth_below_collar,,2116,2118,,,,2116-2118,,m,VKM-SRC-030,p.3 Табл. 1,EV-VN-S030-0029,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NUMERIC,,FACT,VKM_REGIONAL,FIELD,HIGH,interval_as_printed: 2116-2118
PK-00653,BH-OIL-S030-710,710,Карбонатные пор. (breakout interval; groove orientation -; diameter increase 10+20 mm),lithology:Карбонатные пор. (breakout interval; groove orient,BREAKOUT_INTERVAL,depth_below_collar,,2192,2208,,,,2192-2208,,m,VKM-SRC-030,p.3 Табл. 1,EV-VN-S030-0030,VISUAL_READ,NOT_FOUND,sweep visual read (not re-checked in this stream),NUMERIC,,FACT,VKM_REGIONAL,FIELD,HIGH,interval_as_printed: 2192-2208
