point_id,profile_id,campaign_id,date,previous_campaign_id,previous_date,interval_days,settlement_rate_mm_y,standard_uncertainty_rate_mm_y,provenance
P-V06-W005,P-V06,C024,2024-05-14,C022,2023-11-07,189,32.42625769,3.307099082,C/S
P-V06-W005,P-V06,C027,2025-07-22,C024,2024-05-14,434,27.80471574,0.9270180606,C/S
P-V06-W005,P-V06,C029,2025-11-04,C027,2025-07-22,105,18.5210385,4.093791049,C/S
P-V06-W006,P-V06,C003,2018-10-16,C001,2018-05-15,154,44.29300329,3.630424854,C/S
P-V06-W006,P-V06,C005,2019-05-14,C003,2018-10-16,210,40.21136529,1.787090894,C/S
P-V06-W006,P-V06,C007,2019-11-05,C005,2019-05-14,175,34.01758476,3.391171322,C/S
P-V06-W006,P-V06,C008,2020-04-21,C007,2019-11-05,168,27.41866877,3.679588357,C/S
P-V06-W006,P-V06,C010,2020-10-20,C008,2020-04-21,182,24.38111862,2.889622902,C/S
P-V06-W006,P-V06,C012,2021-05-18,C010,2020-10-20,210,23.25419105,2.394566351,C/S
P-V06-W006,P-V06,C013,2021-07-13,C012,2021-05-18,56,15.22136628,6.814966112,C/S
P-V06-W006,P-V06,C014,2021-11-02,C013,2021-07-13,112,20.57359512,3.897420571,C/S
P-V06-W006,P-V06,C016,2022-05-17,C014,2021-11-02,196,14.89769337,2.192845298,C/S
P-V06-W006,P-V06,C018,2022-10-18,C016,2022-05-17,154,20.72337877,3.657861021,C/S
P-V06-W006,P-V06,C020,2023-05-16,C018,2022-10-18,210,14.60366918,2.689714467,C/S
P-V06-W006,P-V06,C022,2023-11-07,C020,2023-05-16,175,13.52476188,3.421792183,C/S
P-V06-W006,P-V06,C024,2024-05-14,C022,2023-11-07,189,12.47660317,3.221360937,C/S
P-V06-W006,P-V06,C027,2025-07-22,C024,2024-05-14,434,12.54985118,0.90525093,C/S
P-V06-W006,P-V06,C029,2025-11-04,C027,2025-07-22,105,11.02079824,3.994444865,C/S
P-V06-W007,P-V06,C003,2018-10-16,C001,2018-05-15,154,45.90946889,3.547054976,C/S
P-V06-W007,P-V06,C005,2019-05-14,C003,2018-10-16,210,36.9881488,1.748849796,C/S
P-V06-W007,P-V06,C007,2019-11-05,C005,2019-05-14,175,33.50628481,3.301663103,C/S
P-V06-W007,P-V06,C008,2020-04-21,C007,2019-11-05,168,27.4254571,3.588402091,C/S
P-V06-W007,P-V06,C010,2020-10-20,C008,2020-04-21,182,24.76967278,2.82621573,C/S
P-V06-W007,P-V06,C012,2021-05-18,C010,2020-10-20,210,23.71725334,2.340108222,C/S
P-V06-W007,P-V06,C013,2021-07-13,C012,2021-05-18,56,15.91980235,6.69373723,C/S
P-V06-W007,P-V06,C014,2021-11-02,C013,2021-07-13,112,16.34794751,3.813318598,C/S
P-V06-W007,P-V06,C016,2022-05-17,C014,2021-11-02,196,16.53640786,2.13951536,C/S
P-V06-W007,P-V06,C018,2022-10-18,C016,2022-05-17,154,20.74988303,3.57266458,C/S
P-V06-W007,P-V06,C020,2023-05-16,C018,2022-10-18,210,14.2487897,2.624849889,C/S
P-V06-W007,P-V06,C022,2023-11-07,C020,2023-05-16,175,10.165565,3.344264434,C/S
P-V06-W007,P-V06,C024,2024-05-14,C022,2023-11-07,189,13.80271515,3.149768007,C/S
P-V06-W007,P-V06,C027,2025-07-22,C024,2024-05-14,434,12.63829596,0.8862390102,C/S
P-V06-W007,P-V06,C029,2025-11-04,C027,2025-07-22,105,8.215811745,3.907917051,C/S
