session_id,campaign_id,date,point_id,session_index,receiver_model,duration_min,baseline_length_km,pdop,n_satellites,solution_type,observed_height_m_raw,standard_uncertainty_height_mm,qc_status,provenance
GNSS-C024-P-V05-REF-A-2,C024,2024-05-14,P-V05-REF-A,2,dual_frequency_synthetic_class,119,1.957109536,2.847570381,9,fixed,195.665493,4.784607136,accepted,S
GNSS-C024-P-V05-W004-1,C024,2024-05-14,P-V05-W004,1,dual_frequency_synthetic_class,113,7.149471601,1.390920879,13,fixed,195.2683883,4.116917855,accepted,S
GNSS-C024-P-V05-W004-2,C024,2024-05-14,P-V05-W004,2,dual_frequency_synthetic_class,102,2.63559556,2.951537391,14,fixed,195.2655762,5.021098331,accepted,S
GNSS-C024-P-V05-W005-1,C024,2024-05-14,P-V05-W005,1,dual_frequency_synthetic_class,76,3.989305201,1.451932098,9,fixed,195.3318922,3.615200244,accepted,S
GNSS-C024-P-V05-W005-2,C024,2024-05-14,P-V05-W005,2,dual_frequency_synthetic_class,79,4.487823482,2.688355958,15,fixed,195.3272152,5.064999781,accepted,S
GNSS-C024-P-V05-W002-1,C024,2024-05-14,P-V05-W002,1,dual_frequency_synthetic_class,100,7.67635378,1.9420314,13,fixed,195.0326118,4.817978221,accepted,S
GNSS-C024-P-V05-W002-2,C024,2024-05-14,P-V05-W002,2,dual_frequency_synthetic_class,57,5.009108133,2.661576928,12,fixed,195.033134,5.129374085,accepted,S
GNSS-C024-P-V06-REF-A-1,C024,2024-05-14,P-V06-REF-A,1,dual_frequency_synthetic_class,110,1.862299447,2.43924381,11,fixed,199.7987383,4.318382091,accepted,S
GNSS-C024-P-V06-REF-A-2,C024,2024-05-14,P-V06-REF-A,2,dual_frequency_synthetic_class,96,2.389195308,1.451234074,12,fixed,199.8116069,3.326412637,accepted,S
GNSS-C024-P-V06-W006-1,C024,2024-05-14,P-V06-W006,1,dual_frequency_synthetic_class,97,0.9263352273,2.784410249,12,float,201.2234044,8.529591614,warning,S
GNSS-C024-P-V06-W006-2,C024,2024-05-14,P-V06-W006,2,dual_frequency_synthetic_class,114,3.841850584,2.081689221,11,fixed,201.2435658,4.281391248,accepted,S
GNSS-C024-P-V06-W003-1,C024,2024-05-14,P-V06-W003,1,dual_frequency_synthetic_class,61,1.269980902,2.430671209,17,fixed,200.5497749,4.202334892,accepted,S
GNSS-C024-P-V06-W003-2,C024,2024-05-14,P-V06-W003,2,dual_frequency_synthetic_class,45,1.002947087,1.73854431,15,fixed,200.552198,3.392929216,accepted,S
GNSS-C024-P-V06-W002-1,C024,2024-05-14,P-V06-W002,1,dual_frequency_synthetic_class,67,1.173046704,1.31101009,11,fixed,200.469684,2.953259506,accepted,S
GNSS-C024-P-V06-W002-2,C024,2024-05-14,P-V06-W002,2,dual_frequency_synthetic_class,63,6.920683086,2.115313789,18,fixed,200.4595479,4.872568124,accepted,S
GNSS-C027-P-D01-REF-A-1,C027,2025-07-22,P-D01-REF-A,1,dual_frequency_synthetic_class,67,7.329798717,2.965984838,16,float,160.4495103,9.881947091,warning,S
GNSS-C027-P-D01-REF-A-2,C027,2025-07-22,P-D01-REF-A,2,dual_frequency_synthetic_class,113,1.480892894,2.42637823,11,float,160.4484367,8.235576774,warning,S
GNSS-C027-P-D01-W001-1,C027,2025-07-22,P-D01-W001,1,dual_frequency_synthetic_class,72,4.266446702,1.3329529,11,fixed,160.472082,3.534208596,accepted,S
GNSS-C027-P-D01-W001-2,C027,2025-07-22,P-D01-W001,2,dual_frequency_synthetic_class,81,3.508857335,1.949337024,16,fixed,160.4663234,4.075865047,accepted,S
GNSS-C027-P-D01-W006-1,C027,2025-07-22,P-D01-W006,1,dual_frequency_synthetic_class,81,3.741026017,1.67570048,10,fixed,161.5893837,3.816655211,accepted,S
GNSS-C027-P-D01-W006-2,C027,2025-07-22,P-D01-W006,2,dual_frequency_synthetic_class,78,5.307906414,2.180854544,17,fixed,161.5946741,4.654363153,accepted,S
GNSS-C027-P-D01-W003-1,C027,2025-07-22,P-D01-W003,1,dual_frequency_synthetic_class,84,1.462904403,1.94006267,9,fixed,161.1779383,3.69739173,accepted,S
GNSS-C027-P-D01-W003-2,C027,2025-07-22,P-D01-W003,2,dual_frequency_synthetic_class,56,6.027745453,2.013073738,13,fixed,161.1825139,4.599375294,accepted,S
GNSS-C027-P-H01-REF-A-1,C027,2025-07-22,P-H01-REF-A,1,dual_frequency_synthetic_class,97,6.679273304,1.851503242,16,fixed,159.9278279,4.538922761,accepted,S
GNSS-C027-P-H01-REF-A-2,C027,2025-07-22,P-H01-REF-A,2,dual_frequency_synthetic_class,73,1.380054841,3.367883828,9,fixed,159.9261726,5.253082082,warning,S
GNSS-C027-P-H01-W002-1,C027,2025-07-22,P-H01-W002,1,dual_frequency_synthetic_class,118,0.9516821629,2.571354514,11,float,159.9697153,8.299792754,warning,S
GNSS-C027-P-H01-W002-2,C027,2025-07-22,P-H01-W002,2,dual_frequency_synthetic_class,48,7.006362597,1.504174224,15,fixed,159.9890996,4.215736914,accepted,S
GNSS-C027-P-H01-W007-1,C027,2025-07-22,P-H01-W007,1,dual_frequency_synthetic_class,93,2.886116131,1.518106382,17,fixed,162.0800282,3.489417923,accepted,S
GNSS-C027-P-H01-W007-2,C027,2025-07-22,P-H01-W007,2,dual_frequency_synthetic_class,57,3.280204823,2.562319377,14,float,162.0845921,8.708988182,warning,S
GNSS-C027-P-H01-W003-1,C027,2025-07-22,P-H01-W003,1,dual_frequency_synthetic_class,63,4.220785353,2.599369477,17,fixed,160.2455842,4.919047788,accepted,S
GNSS-C027-P-H01-W003-2,C027,2025-07-22,P-H01-W003,2,dual_frequency_synthetic_class,75,1.594908016,3.181640981,11,fixed,160.2402524,5.086888522,warning,S
GNSS-C027-P-H02-REF-A-1,C027,2025-07-22,P-H02-REF-A,1,dual_frequency_synthetic_class,45,7.361423075,1.889526672,9,fixed,162.7305881,4.703535493,accepted,S
GNSS-C027-P-H02-REF-A-2,C027,2025-07-22,P-H02-REF-A,2,dual_frequency_synthetic_class,110,2.139901885,2.404540111,11,fixed,162.7240866,4.330176461,accepted,S
GNSS-C027-P-H02-W004-1,C027,2025-07-22,P-H02-W004,1,dual_frequency_synthetic_class,98,1.015826388,2.947528146,14,float,163.6440024,8.72512971,warning,S
GNSS-C027-P-H02-W004-2,C027,2025-07-22,P-H02-W004,2,dual_frequency_synthetic_class,81,6.012160833,1.674860843,11,fixed,163.6658368,4.224535877,accepted,S
GNSS-C027-P-H02-W006-1,C027,2025-07-22,P-H02-W006,1,dual_frequency_synthetic_class,70,1.004167723,2.894965203,11,fixed,164.1947849,4.665211914,accepted,S
GNSS-C027-P-H02-W006-2,C027,2025-07-22,P-H02-W006,2,dual_frequency_synthetic_class,95,1.359288216,1.764279785,11,fixed,164.1935461,3.485379642,accepted,S
GNSS-C027-P-H02-W001-1,C027,2025-07-22,P-H02-W001,1,dual_frequency_synthetic_class,96,2.724760072,3.229960534,17,fixed,163.0850338,5.343413401,warning,S
GNSS-C027-P-H02-W001-2,C027,2025-07-22,P-H02-W001,2,dual_frequency_synthetic_class,52,6.727646532,3.206368599,10,float,163.071828,10.03798183,warning,S
GNSS-C027-P-H03-REF-A-1,C027,2025-07-22,P-H03-REF-A,1,dual_frequency_synthetic_class,72,6.797477793,2.419061563,12,fixed,196.3083776,5.184513722,accepted,S
GNSS-C027-P-H03-REF-A-2,C027,2025-07-22,P-H03-REF-A,2,dual_frequency_synthetic_class,91,6.12709455,2.909694462,9,float,196.2891527,9.603540927,warning,S
GNSS-C027-P-H03-W003-1,C027,2025-07-22,P-H03-W003,1,dual_frequency_synthetic_class,120,4.18188528,3.369125651,16,fixed,196.3368408,5.758777567,warning,S
GNSS-C027-P-H03-W003-2,C027,2025-07-22,P-H03-W003,2,dual_frequency_synthetic_class,77,6.19803299,3.374099383,9,fixed,196.3409326,6.127155259,warning,S
GNSS-C027-P-H03-W005-1,C027,2025-07-22,P-H03-W005,1,dual_frequency_synthetic_class,48,3.368628379,2.393731621,12,fixed,196.571403,4.539457891,accepted,S
GNSS-C027-P-H03-W005-2,C027,2025-07-22,P-H03-W005,2,dual_frequency_synthetic_class,92,2.444788677,2.254157673,11,fixed,196.5774713,4.219635402,accepted,S
GNSS-C027-P-H03-W007-1,C027,2025-07-22,P-H03-W007,1,dual_frequency_synthetic_class,48,5.15297075,2.353332846,11,fixed,196.3936902,4.816200866,accepted,S
GNSS-C027-P-H03-W007-2,C027,2025-07-22,P-H03-W007,2,dual_frequency_synthetic_class,82,3.04592619,2.528115091,11,float,196.3855059,8.629193314,warning,S
GNSS-C027-P-H04-REF-A-1,C027,2025-07-22,P-H04-REF-A,1,dual_frequency_synthetic_class,94,6.799363448,2.727950764,15,fixed,174.0166024,5.524631261,accepted,S
GNSS-C027-P-H04-REF-A-2,C027,2025-07-22,P-H04-REF-A,2,dual_frequency_synthetic_class,108,3.237016217,2.063182278,10,fixed,174.0125227,4.152163425,accepted,S
GNSS-C027-P-H04-W005-1,C027,2025-07-22,P-H04-W005,1,dual_frequency_synthetic_class,117,1.715681252,1.435719251,16,fixed,178.5690752,3.188113801,accepted,S
GNSS-C027-P-H04-W005-2,C027,2025-07-22,P-H04-W005,2,dual_frequency_synthetic_class,99,5.74394549,2.4035429,18,fixed,178.5693366,4.977807378,accepted,S
GNSS-C027-P-H04-W006-1,C027,2025-07-22,P-H04-W006,1,dual_frequency_synthetic_class,47,4.228697297,1.621890265,10,fixed,179.1146402,3.845244804,accepted,S
GNSS-C027-P-H04-W006-2,C027,2025-07-22,P-H04-W006,2,dual_frequency_synthetic_class,58,5.47085935,2.291010946,16,fixed,179.1168111,4.804866724,accepted,S
GNSS-C027-P-H04-W002-1,C027,2025-07-22,P-H04-W002,1,dual_frequency_synthetic_class,81,1.822960034,1.344827587,10,fixed,175.9799091,3.107443152,accepted,S
GNSS-C027-P-H04-W002-2,C027,2025-07-22,P-H04-W002,2,dual_frequency_synthetic_class,56,2.102514554,2.984531454,18,fixed,175.9734207,4.96143722,accepted,S
GNSS-C027-P-H05-REF-A-1,C027,2025-07-22,P-H05-REF-A,1,dual_frequency_synthetic_class,45,7.283593711,2.861231461,14,fixed,196.1673358,5.758401476,accepted,S
GNSS-C027-P-H05-REF-A-2,C027,2025-07-22,P-H05-REF-A,2,dual_frequency_synthetic_class,100,5.715047901,2.619246427,9,fixed,196.1702341,5.209879692,accepted,S
GNSS-C027-P-H05-W005-1,C027,2025-07-22,P-H05-W005,1,dual_frequency_synthetic_class,103,5.363881044,2.714815318,17,fixed,197.1346288,5.251795438,accepted,S
GNSS-C027-P-H05-W005-2,C027,2025-07-22,P-H05-W005,2,dual_frequency_synthetic_class,59,4.116913688,2.928233011,13,float,197.1353406,9.262100776,warning,S
GNSS-C027-P-H05-W001-1,C027,2025-07-22,P-H05-W001,1,dual_frequency_synthetic_class,101,6.2613201,2.631128289,11,float,195.8501758,9.321278736,warning,S
GNSS-C027-P-H05-W001-2,C027,2025-07-22,P-H05-W001,2,dual_frequency_synthetic_class,105,3.552142824,1.408880143,9,fixed,195.8439018,3.489153866,accepted,S
GNSS-C027-P-H05-W003-1,C027,2025-07-22,P-H05-W003,1,dual_frequency_synthetic_class,99,4.499914937,1.557762639,14,fixed,196.5488797,3.823523592,accepted,S
GNSS-C027-P-H05-W003-2,C027,2025-07-22,P-H05-W003,2,dual_frequency_synthetic_class,86,7.160526589,2.95091767,15,fixed,196.5506622,5.834904223,accepted,S
GNSS-C027-P-H06-REF-A-1,C027,2025-07-22,P-H06-REF-A,1,dual_frequency_synthetic_class,87,5.391710057,3.112277358,12,fixed,186.0257675,5.694012904,warning,S
GNSS-C027-P-H06-REF-A-2,C027,2025-07-22,P-H06-REF-A,2,dual_frequency_synthetic_class,63,3.555477102,1.923761204,11,fixed,186.0138684,4.056123203,accepted,S
GNSS-C027-P-H06-W005-1,C027,2025-07-22,P-H06-W005,1,dual_frequency_synthetic_class,98,1.444097014,2.663571739,12,fixed,191.4923733,4.489866376,accepted,S
GNSS-C027-P-H06-W005-2,C027,2025-07-22,P-H06-W005,2,dual_frequency_synthetic_class,64,2.179136005,2.775985882,9,fixed,191.4968194,4.745828952,accepted,S
GNSS-C027-P-H06-W001-1,C027,2025-07-22,P-H06-W001,1,dual_frequency_synthetic_class,120,6.753624927,1.813483241,12,fixed,188.1237126,4.510484052,accepted,S
GNSS-C027-P-H06-W001-2,C027,2025-07-22,P-H06-W001,2,dual_frequency_synthetic_class,58,1.300685502,2.563918969,9,fixed,188.1257633,4.354434257,accepted,S
GNSS-C027-P-H06-W003-1,C027,2025-07-22,P-H06-W003,1,dual_frequency_synthetic_class,112,4.722719772,2.830196806,13,fixed,189.9525136,5.263306045,accepted,S
GNSS-C027-P-H06-W003-2,C027,2025-07-22,P-H06-W003,2,dual_frequency_synthetic_class,64,6.581644913,3.290186768,15,fixed,189.9535206,6.103901529,warning,S
GNSS-C027-P-H07-REF-A-1,C027,2025-07-22,P-H07-REF-A,1,dual_frequency_synthetic_class,65,4.074479518,2.723391805,13,fixed,201.0950117,5.029137298,accepted,S
GNSS-C027-P-H07-REF-A-2,C027,2025-07-22,P-H07-REF-A,2,dual_frequency_synthetic_class,60,7.659915702,1.431843211,12,fixed,201.1028151,4.253812358,accepted,S
GNSS-C027-P-H07-W007-1,C027,2025-07-22,P-H07-W007,1,dual_frequency_synthetic_class,106,7.93831778,1.30303547,10,fixed,202.7614001,4.162236217,accepted,S
GNSS-C027-P-H07-W007-2,C027,2025-07-22,P-H07-W007,2,dual_frequency_synthetic_class,48,3.651194878,2.701983772,9,fixed,202.767757,4.929397228,accepted,S
GNSS-C027-P-H07-W001-1,C027,2025-07-22,P-H07-W001,1,dual_frequency_synthetic_class,97,6.605303074,1.992409745,12,fixed,201.6771377,4.680605272,accepted,S
GNSS-C027-P-H07-W001-2,C027,2025-07-22,P-H07-W001,2,dual_frequency_synthetic_class,88,4.635632682,1.360671075,12,fixed,201.6852264,3.631152065,accepted,S
GNSS-C027-P-H07-W002-1,C027,2025-07-22,P-H07-W002,1,dual_frequency_synthetic_class,82,5.650229675,2.041829982,13,fixed,201.7701787,4.563054322,accepted,S
GNSS-C027-P-H07-W002-2,C027,2025-07-22,P-H07-W002,2,dual_frequency_synthetic_class,76,2.919730017,1.506079983,13,fixed,201.7717892,3.482239385,accepted,S
GNSS-C027-P-V01-REF-A-1,C027,2025-07-22,P-V01-REF-A,1,dual_frequency_synthetic_class,46,3.145600938,2.905359745,10,float,159.900527,9.062103888,warning,S
GNSS-C027-P-V01-REF-A-2,C027,2025-07-22,P-V01-REF-A,2,dual_frequency_synthetic_class,55,6.112722833,1.917797803,10,fixed,159.8999044,4.509867693,accepted,S
GNSS-C027-P-V01-W002-1,C027,2025-07-22,P-V01-W002,1,dual_frequency_synthetic_class,62,7.358119701,3.02682522,11,fixed,160.5286472,5.953969288,warning,S
GNSS-C027-P-V01-W002-2,C027,2025-07-22,P-V01-W002,2,dual_frequency_synthetic_class,48,2.996865054,1.490387714,17,fixed,160.5343723,3.478862196,accepted,S
GNSS-C027-P-V01-W004-1,C027,2025-07-22,P-V01-W004,1,dual_frequency_synthetic_class,82,4.299020505,3.132132811,15,fixed,160.8990763,5.519169783,warning,S
GNSS-C027-P-V01-W004-2,C027,2025-07-22,P-V01-W004,2,dual_frequency_synthetic_class,48,2.455461264,1.586695008,15,fixed,160.900092,3.487347536,accepted,S
GNSS-C027-P-V01-W007-1,C027,2025-07-22,P-V01-W007,1,dual_frequency_synthetic_class,78,5.53836744,2.796128155,17,fixed,161.2965541,5.37264711,accepted,S
GNSS-C027-P-V01-W007-2,C027,2025-07-22,P-V01-W007,2,dual_frequency_synthetic_class,77,1.316421773,2.3806008,15,fixed,161.2942999,4.1556168,accepted,S
GNSS-C027-P-V02-REF-A-1,C027,2025-07-22,P-V02-REF-A,1,dual_frequency_synthetic_class,97,5.204397899,3.323726182,18,fixed,171.8541067,5.892890423,warning,S
GNSS-C027-P-V02-REF-A-2,C027,2025-07-22,P-V02-REF-A,2,dual_frequency_synthetic_class,86,6.206943332,1.243699609,15,fixed,171.8503919,3.78531937,accepted,S
GNSS-C027-P-V02-W004-1,C027,2025-07-22,P-V02-W004,1,dual_frequency_synthetic_class,53,5.8049442,1.76558218,11,fixed,172.8321061,4.287030354,accepted,S
GNSS-C027-P-V02-W004-2,C027,2025-07-22,P-V02-W004,2,dual_frequency_synthetic_class,71,3.821833565,1.28664546,18,fixed,172.8251693,3.403240047,accepted,S
GNSS-C027-P-V02-W002-1,C027,2025-07-22,P-V02-W002,1,dual_frequency_synthetic_class,105,3.168230015,2.605744858,12,fixed,172.2769095,4.736600746,accepted,S
GNSS-C027-P-V02-W002-2,C027,2025-07-22,P-V02-W002,2,dual_frequency_synthetic_class,71,5.217498557,2.266808655,14,fixed,172.2813136,4.732639261,accepted,S
GNSS-C027-P-V02-W001-1,C027,2025-07-22,P-V02-W001,1,dual_frequency_synthetic_class,91,3.333092249,2.409475097,13,fixed,172.137519,4.550379212,accepted,S
GNSS-C027-P-V02-W001-2,C027,2025-07-22,P-V02-W001,2,dual_frequency_synthetic_class,104,5.29285577,3.084377831,15,fixed,172.1329981,5.645529653,warning,S
GNSS-C027-P-V03-REF-A-1,C027,2025-07-22,P-V03-REF-A,1,dual_frequency_synthetic_class,93,3.131176028,2.34230526,11,fixed,180.7811402,4.440147471,accepted,S
GNSS-C027-P-V03-REF-A-2,C027,2025-07-22,P-V03-REF-A,2,dual_frequency_synthetic_class,86,1.18052889,3.234260278,10,float,180.7871885,9.070181506,warning,S
GNSS-C027-P-V03-W006-1,C027,2025-07-22,P-V03-W006,1,dual_frequency_synthetic_class,58,5.36439267,2.35888516,14,fixed,181.5205834,4.860364357,accepted,S
GNSS-C027-P-V03-W006-2,C027,2025-07-22,P-V03-W006,2,dual_frequency_synthetic_class,110,5.882324992,1.240165318,17,fixed,181.5170269,3.723000348,accepted,S
GNSS-C027-P-V03-W001-1,C027,2025-07-22,P-V03-W001,1,dual_frequency_synthetic_class,96,2.468569386,2.987406593,16,fixed,180.8914563,5.030489742,accepted,S
GNSS-C027-P-V03-W001-2,C027,2025-07-22,P-V03-W001,2,dual_frequency_synthetic_class,91,3.751187962,1.291862775,12,fixed,180.897284,3.396262886,accepted,S
GNSS-C027-P-V03-W003-1,C027,2025-07-22,P-V03-W003,1,dual_frequency_synthetic_class,117,7.424859019,3.295117571,15,fixed,180.2322673,6.261103951,warning,S
GNSS-C027-P-V03-W003-2,C027,2025-07-22,P-V03-W003,2,dual_frequency_synthetic_class,115,1.917452656,2.947615632,14,fixed,180.2339596,4.887518673,accepted,S
GNSS-C027-P-V04-REF-A-1,C027,2025-07-22,P-V04-REF-A,1,dual_frequency_synthetic_class,119,1.426425149,1.784103428,16,fixed,194.4739186,3.519270297,accepted,S
GNSS-C027-P-V04-REF-A-2,C027,2025-07-22,P-V04-REF-A,2,dual_frequency_synthetic_class,75,3.790879173,3.117821211,13,float,194.4655504,9.411961584,warning,S
GNSS-C027-P-V04-W002-1,C027,2025-07-22,P-V04-W002,1,dual_frequency_synthetic_class,98,2.483608781,1.796373667,17,fixed,195.0549858,3.723060614,accepted,S
GNSS-C027-P-V04-W002-2,C027,2025-07-22,P-V04-W002,2,dual_frequency_synthetic_class,49,1.97776199,2.963513413,12,float,195.0507569,8.915861912,warning,S
GNSS-C027-P-V04-W006-1,C027,2025-07-22,P-V04-W006,1,dual_frequency_synthetic_class,52,6.07635526,2.014102378,13,fixed,195.4891558,4.609256563,accepted,S
GNSS-C027-P-V04-W006-2,C027,2025-07-22,P-V04-W006,2,dual_frequency_synthetic_class,52,1.72197262,1.730792018,13,fixed,195.4917988,3.513826291,accepted,S
GNSS-C027-P-V04-W005-1,C027,2025-07-22,P-V04-W005,1,dual_frequency_synthetic_class,71,6.184536871,2.626354429,17,fixed,195.2946171,5.302206509,accepted,S
GNSS-C027-P-V04-W005-2,C027,2025-07-22,P-V04-W005,2,dual_frequency_synthetic_class,101,2.264127599,2.674761652,10,float,195.3077728,8.649780785,warning,S
GNSS-C027-P-V05-REF-A-1,C027,2025-07-22,P-V05-REF-A,1,dual_frequency_synthetic_class,96,7.022003956,2.087220423,13,fixed,195.6678956,4.859903178,accepted,S
GNSS-C027-P-V05-REF-A-2,C027,2025-07-22,P-V05-REF-A,2,dual_frequency_synthetic_class,74,3.712018469,2.833105384,17,fixed,195.6696409,5.084579247,accepted,S
GNSS-C027-P-V05-W004-1,C027,2025-07-22,P-V05-W004,1,dual_frequency_synthetic_class,96,1.834777612,1.927966095,16,fixed,195.2337349,3.751022674,accepted,S
GNSS-C027-P-V05-W004-2,C027,2025-07-22,P-V05-W004,2,dual_frequency_synthetic_class,102,6.313445657,3.042655872,9,fixed,195.2274401,5.783341677,warning,S
GNSS-C027-P-V05-W005-1,C027,2025-07-22,P-V05-W005,1,dual_frequency_synthetic_class,113,4.205519914,2.471852837,15,fixed,195.2897836,4.776031706,accepted,S
GNSS-C027-P-V05-W005-2,C027,2025-07-22,P-V05-W005,2,dual_frequency_synthetic_class,101,0.9399089295,2.929766369,16,fixed,195.2847526,4.691926613,accepted,S
GNSS-C027-P-V05-W002-1,C027,2025-07-22,P-V05-W002,1,dual_frequency_synthetic_class,56,2.403911735,3.271969781,17,fixed,195.0172416,5.331870871,warning,S
GNSS-C027-P-V05-W002-2,C027,2025-07-22,P-V05-W002,2,dual_frequency_synthetic_class,70,5.298224957,1.743332654,14,fixed,195.0224521,4.171346412,accepted,S
GNSS-C027-P-V06-REF-A-1,C027,2025-07-22,P-V06-REF-A,1,dual_frequency_synthetic_class,75,7.454719149,1.399009591,15,fixed,199.8091487,4.180759997,accepted,S
GNSS-C027-P-V06-REF-A-2,C027,2025-07-22,P-V06-REF-A,2,dual_frequency_synthetic_class,46,3.017179431,1.848563737,15,fixed,199.8080059,3.876512408,accepted,S
GNSS-C027-P-V06-W006-1,C027,2025-07-22,P-V06-W006,1,dual_frequency_synthetic_class,67,6.52953408,3.142887239,11,fixed,201.2183431,5.932492098,warning,S
GNSS-C027-P-V06-W006-2,C027,2025-07-22,P-V06-W006,2,dual_frequency_synthetic_class,73,2.806213095,1.535138391,12,fixed,201.2253033,3.493770588,accepted,S
GNSS-C027-P-V06-W003-1,C027,2025-07-22,P-V06-W003,1,dual_frequency_synthetic_class,110,4.391962416,3.252657322,11,fixed,200.5119321,5.66847629,warning,S
GNSS-C027-P-V06-W003-2,C027,2025-07-22,P-V06-W003,2,dual_frequency_synthetic_class,64,5.980780914,1.842825813,14,fixed,200.517089,4.403648959,accepted,S
GNSS-C027-P-V06-W002-1,C027,2025-07-22,P-V06-W002,1,dual_frequency_synthetic_class,93,4.402454257,2.776584112,16,fixed,200.411964,5.14668429,accepted,S
GNSS-C027-P-V06-W002-2,C027,2025-07-22,P-V06-W002,2,dual_frequency_synthetic_class,120,5.353013978,1.583612656,18,float,200.4149528,8.005516438,warning,S
GNSS-C029-P-D01-REF-A-1,C029,2025-11-04,P-D01-REF-A,1,dual_frequency_synthetic_class,100,5.599475417,2.093117832,12,fixed,160.4423922,4.61033519,accepted,S
GNSS-C029-P-D01-REF-A-2,C029,2025-11-04,P-D01-REF-A,2,dual_frequency_synthetic_class,93,3.468320196,2.889382274,9,fixed,160.4520808,5.102618137,accepted,S
GNSS-C029-P-D01-W001-1,C029,2025-11-04,P-D01-W001,1,dual_frequency_synthetic_class,50,3.802993848,2.943090207,17,fixed,160.4306611,5.221938121,accepted,S
GNSS-C029-P-D01-W001-2,C029,2025-11-04,P-D01-W001,2,dual_frequency_synthetic_class,77,5.591581874,3.188435101,18,float,160.4217076,9.813763348,warning,S
GNSS-C029-P-D01-W006-1,C029,2025-11-04,P-D01-W006,1,dual_frequency_synthetic_class,87,3.97158629,2.073741075,14,fixed,161.5463243,4.296000714,accepted,S
GNSS-C029-P-D01-W006-2,C029,2025-11-04,P-D01-W006,2,dual_frequency_synthetic_class,114,6.648375122,2.613482671,15,float,161.5633817,9.37153846,warning,S
GNSS-C029-P-D01-W003-1,C029,2025-11-04,P-D01-W003,1,dual_frequency_synthetic_class,72,4.842982624,2.336017521,16,fixed,161.175308,4.741356146,accepted,S
GNSS-C029-P-D01-W003-2,C029,2025-11-04,P-D01-W003,2,dual_frequency_synthetic_class,65,4.868034908,2.717745616,18,fixed,161.1775703,5.165766462,accepted,S
GNSS-C029-P-H01-REF-A-1,C029,2025-11-04,P-H01-REF-A,1,dual_frequency_synthetic_class,97,4.421127856,2.101224219,12,fixed,159.9273053,4.407149656,accepted,S
GNSS-C029-P-H01-REF-A-2,C029,2025-11-04,P-H01-REF-A,2,dual_frequency_synthetic_class,74,1.920759016,1.351883901,13,fixed,159.9235601,3.132808914,accepted,S
GNSS-C029-P-H01-W002-1,C029,2025-11-04,P-H01-W002,1,dual_frequency_synthetic_class,70,6.536153932,1.995510869,18,fixed,159.9496904,4.671569664,accepted,S
GNSS-C029-P-H01-W002-2,C029,2025-11-04,P-H01-W002,2,dual_frequency_synthetic_class,101,2.837626968,1.698014271,18,fixed,159.9528493,3.678588552,accepted,S
GNSS-C029-P-H01-W007-1,C029,2025-11-04,P-H01-W007,1,dual_frequency_synthetic_class,88,6.823164981,2.376332727,10,fixed,162.0724868,5.142135696,accepted,S
