sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,n_history,last_settlement_mm,last_rate_mm_y,mean_last_3_rates_mm_y,std_last_3_rates_mm_y,recent_acceleration_mm_y2,current_standard_uncertainty_mm,days_since_previous_observation,forecast_horizon_days,current_campaign_type,missing_campaigns_since_previous,profile_mean_settlement_mm,profile_mean_rate_mm_y,profile_rate_std_mm_y,profile_n_observed,chainage_m,chainage_normalized_profile,kzt,kzt__standard_uncertainty,kzt__donor_distance_m,kzt__provenance,ko,ko__standard_uncertainty,ko__donor_distance_m,ko__provenance,seismic_energy_J_m2,seismic_energy_J_m2__standard_uncertainty,seismic_energy_J_m2__donor_distance_m,seismic_energy_J_m2__provenance,fill_density,fill_density__standard_uncertainty,fill_density__donor_distance_m,fill_density__provenance,fault_distance_m,fault_distance_m__standard_uncertainty,fault_distance_m__donor_distance_m,fault_distance_m__provenance,lithology,lithology__standard_uncertainty,lithology__donor_distance_m,lithology__provenance,terrain_TRI_relative,terrain_TRI_relative__standard_uncertainty,terrain_TRI_relative__donor_distance_m,terrain_TRI_relative__provenance,terrain_roughness_relative,terrain_roughness_relative__standard_uncertainty,terrain_roughness_relative__donor_distance_m,terrain_roughness_relative__provenance
P-V04-W002::C024::C027,P-V04-W002,P-V04,C024,2024-05-14,C027,2025-07-22,test,12,201.4879583,5.395339667,3.562928129,1.868990178,8.499850865,1.468769802,189,434,full,1,215.6790427,7.29624909,9.311060581,9,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W002::C027::C029,P-V04-W002,P-V04,C027,2025-07-22,C029,2025-11-04,test,13,202.6299776,0.9611118832,2.451170366,2.081893803,-3.731801147,0.7140861481,434,105,full,2,192.2502835,1.805165021,1.536879166,8,41.59435355,0.3727317549,0.2877094972,0.032,0,D,0.3078212291,0.014,0,D,27.5,1.2,0,D,0.9008264542,0.08,18.75403407,C/R,460.5735572,25,18.75403407,C/R,carnallite,,0,D,0.01666666667,0.1,18.75403407,C/R,0.0522875817,0.1,18.75403407,C/R
P-V04-W003::C005::C008,P-V04-W003,P-V04,C005,2019-05-14,C008,2020-04-21,train,3,189.7024771,2.001538276,3.579340573,1.577802297,-5.488497989,0.7321975587,210,343,full,1,187.835362,5.467173466,11.67703001,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C008::C010,P-V04-W003,P-V04,C008,2020-04-21,C010,2020-10-20,train,4,192.2879905,2.753232488,3.303971211,1.345844207,0.8004557162,1.115593214,343,182,full,2,193.0798703,5.922272607,11.08048103,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C010::C012,P-V04-W003,P-V04,C010,2020-10-20,C012,2021-05-18,train,5,192.1609899,-0.2548734577,1.499965769,1.278242695,-6.036871959,0.6966084119,182,210,full,1,178.0001802,4.312440118,11.41875421,8,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C012::C014,P-V04-W003,P-V04,C012,2021-05-18,C014,2021-11-02,train,6,195.1497608,5.198326629,2.565561886,2.230211199,9.484673009,0.7173192582,210,168,full,1,199.4261776,7.474311999,12.04755276,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C014::C016,P-V04-W003,P-V04,C014,2021-11-02,C016,2022-05-17,train,7,194.663573,-1.057024308,1.295476288,2.779093628,-13.59980315,0.753264248,168,196,full,1,183.2841512,5.276754125,13.88170482,7,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C016::C018,P-V04-W003,P-V04,C016,2022-05-17,C018,2022-10-18,train,8,196.6513345,3.704233976,2.615178766,2.66731885,8.872701981,0.7068637112,196,154,full,1,204.4184785,5.658015925,12.06874817,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C018::C020,P-V04-W003,P-V04,C018,2022-10-18,C020,2023-05-16,train,9,196.0187405,-1.500356896,0.3822842574,2.355935539,-12.3440053,0.7202446793,154,210,full,1,205.4850524,2.529649897,12.8322852,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C020::C022,P-V04-W003,P-V04,C020,2023-05-16,C022,2023-11-07,train,10,198.1721455,3.745386715,1.983087932,2.463224755,9.123846923,1.247519303,210,175,full,1,209.9904524,7.836177929,12.99705724,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C022::C024,P-V04-W003,P-V04,C022,2023-11-07,C024,2024-05-14,validation,11,198.6980058,1.09754547,1.114191763,2.141598209,-5.526422941,1.094515011,175,189,full,1,211.9035709,3.992951667,11.14778799,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C024::C027,P-V04-W003,P-V04,C024,2024-05-14,C027,2025-07-22,test,12,200.8580408,4.174353415,3.005761867,1.360629871,5.94605345,1.479270714,189,434,full,1,215.6790427,7.29624909,9.311060581,9,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W003::C027::C029,P-V04-W003,P-V04,C027,2025-07-22,C029,2025-11-04,test,13,204.4954786,3.061230776,2.777709887,1.2719997,-0.9367927283,0.7193409161,434,105,full,2,192.2502835,1.805165021,1.536879166,8,114.3582287,0.4419906873,0.238547486,0.032,0,D,0.3273743017,0.014,0,D,27.5,1.2,0,D,0.8264462948,0.08,6.570205917,C/R,513.6356685,25,6.570205917,C/R,carnallite,,0,D,0.5055555556,0.1,6.570205917,C/R,0.3594771242,0.1,6.570205917,C/R
P-V04-W004::C005::C007,P-V04-W004,P-V04,C005,2019-05-14,C007,2019-11-05,train,3,324.8951888,3.245252674,2.571519192,0.6737334824,2.343630042,0.7370747295,210,175,full,1,187.835362,5.467173466,11.67703001,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C007::C008,P-V04-W004,P-V04,C007,2019-11-05,C008,2020-04-21,train,4,325.8820101,2.059637012,2.400891798,0.6006984419,-2.47454926,0.9720147373,175,168,full,1,190.2726496,5.574084538,11.47803733,8,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C008::C010,P-V04-W004,P-V04,C008,2020-04-21,C010,2020-10-20,train,5,327.4162383,3.335576634,2.88015544,0.5813647578,2.774029447,1.128138261,168,182,full,0,193.0798703,5.922272607,11.08048103,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C010::C012,P-V04-W004,P-V04,C010,2020-10-20,C012,2021-05-18,train,6,328.3747992,1.923705331,2.439639659,0.6359489776,-2.833439525,0.7026744882,182,210,full,1,178.0001802,4.312440118,11.41875421,8,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C012::C014,P-V04-W004,P-V04,C012,2021-05-18,C014,2021-11-02,train,7,331.6178245,5.64054747,3.633276479,1.531926406,6.464650435,0.7218305072,210,168,full,1,199.4261776,7.474311999,12.04755276,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C014::C016,P-V04-W004,P-V04,C014,2021-11-02,C016,2022-05-17,train,8,331.6611456,0.09418468707,2.552812496,2.307576925,-12.05838694,0.7501248478,168,196,full,1,183.2841512,5.276754125,13.88170482,7,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C016::C018,P-V04-W004,P-V04,C016,2022-05-17,C018,2022-10-18,train,9,333.3164661,3.084723577,2.939818578,2.266610263,5.572930253,0.7127729736,196,154,full,1,204.4184785,5.658015925,12.06874817,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C018::C020,P-V04-W004,P-V04,C018,2022-10-18,C020,2023-05-16,train,10,332.8708204,-1.056961668,0.7073155321,1.745534539,-9.823055427,0.7190186164,154,210,full,1,205.4850524,2.529649897,12.8322852,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C020::C022,P-V04-W004,P-V04,C020,2023-05-16,C022,2023-11-07,train,11,335.9357666,5.330817121,2.452859677,2.645797732,11.11017239,1.242601529,210,175,full,1,209.9904524,7.836177929,12.99705724,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C022::C024,P-V04-W004,P-V04,C022,2023-11-07,C024,2024-05-14,validation,12,336.1648366,0.478101877,1.583985777,2.722518915,-10.12830996,1.09483956,175,189,full,1,211.9035709,3.992951667,11.14778799,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C024::C027,P-V04-W004,P-V04,C024,2024-05-14,C027,2025-07-22,test,13,338.7981438,5.088970597,3.632629865,2.232772202,8.910686772,1.474119775,189,434,full,1,215.6790427,7.29624909,9.311060581,9,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W004::C027::C029,P-V04-W004,P-V04,C027,2025-07-22,C029,2025-11-04,test,14,342.4132379,3.042426585,2.86983302,1.886331359,-1.722350692,0.7167519857,434,105,full,2,192.2502835,1.805165021,1.536879166,8,206.7155004,0.5298992275,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,14.13404802,C/R,477.4224919,25,14.13404802,C/R,carnallite,,0,D,0.8333333333,0.1,14.13404802,C/R,0.3019607843,0.1,14.13404802,C/R
P-V04-W005::C005::C007,P-V04-W005,P-V04,C005,2019-05-14,C007,2019-11-05,train,3,329.6657815,2.397252267,2.316224108,0.08102815908,0.2818622391,0.7355954295,210,175,full,1,187.835362,5.467173466,11.67703001,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C007::C008,P-V04-W005,P-V04,C007,2019-11-05,C008,2020-04-21,train,4,329.8052781,0.2911494446,1.64119922,0.9569191398,-4.395737463,0.9680757917,175,168,full,1,190.2726496,5.574084538,11.47803733,8,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C008::C012,P-V04-W005,P-V04,C008,2020-04-21,C012,2021-05-18,train,5,330.9081175,2.397690998,1.695364237,0.9929298178,4.579847037,1.127460559,168,392,full,0,193.0798703,5.922272607,11.08048103,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C012::C016,P-V04-W005,P-V04,C012,2021-05-18,C016,2022-05-17,train,6,333.6002698,2.508440335,1.732426926,1.020139512,0.1031918251,0.7199847257,392,364,full,3,199.4261776,7.474311999,12.04755276,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C016::C018,P-V04-W005,P-V04,C016,2022-05-17,C018,2022-10-18,train,7,333.9077118,0.3084977362,1.73820969,1.01196955,-2.207497347,0.7113404101,364,154,full,3,204.4184785,5.658015925,12.06874817,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C018::C020,P-V04-W005,P-V04,C018,2022-10-18,C020,2023-05-16,train,8,332.7898055,-2.651397803,0.05518008957,2.114097092,-7.020141854,0.7148562428,154,210,full,1,205.4850524,2.529649897,12.8322852,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C020::C022,P-V04-W005,P-V04,C020,2023-05-16,C022,2023-11-07,train,9,336.0676123,5.701042487,1.119380807,3.457741383,14.52728007,1.23404513,210,175,full,1,209.9904524,7.836177929,12.99705724,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C022::C024,P-V04-W005,P-V04,C022,2023-11-07,C024,2024-05-14,validation,10,335.2804053,-1.64301339,0.4688770982,3.722532809,-15.32809376,1.089485334,175,189,full,1,211.9035709,3.992951667,11.14778799,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C024::C027,P-V04-W005,P-V04,C024,2024-05-14,C027,2025-07-22,test,11,337.7655541,4.802648589,2.953559229,3.270895675,12.45649755,1.464671012,189,434,full,1,215.6790427,7.29624909,9.311060581,9,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W005::C027::C029,P-V04-W005,P-V04,C027,2025-07-22,C029,2025-11-04,test,12,341.6840987,3.297807409,2.152480869,2.753236792,-1.26645908,0.7120146578,434,105,full,2,192.2502835,1.805165021,1.536879166,8,231.2798767,0.5532803692,0.2340782123,0.032,0,D,0.3430167598,0.014,0,D,27.5,1.2,0,D,0.9834710956,0.08,10.58789191,C/R,477.4224919,25,10.58789191,C/R,carnallite,,0,D,0.8333333333,0.1,10.58789191,C/R,0.3019607843,0.1,10.58789191,C/R
P-V04-W006::C005::C007,P-V04-W006,P-V04,C005,2019-05-14,C007,2019-11-05,train,3,229.6191106,2.477564771,1.183153317,1.294411455,4.502702704,0.7309336826,210,175,full,1,187.835362,5.467173466,11.67703001,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C007::C008,P-V04-W006,P-V04,C007,2019-11-05,C008,2020-04-21,train,4,229.9865647,0.7669293207,1.044411985,1.074941389,-3.570340562,0.95896143,175,168,full,1,190.2726496,5.574084538,11.47803733,8,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C008::C010,P-V04-W006,P-V04,C008,2020-04-21,C010,2020-10-20,train,5,231.5496389,3.39829064,2.214261577,1.090263585,5.72086144,1.121994983,168,182,full,0,193.0798703,5.922272607,11.08048103,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C010::C012,P-V04-W006,P-V04,C010,2020-10-20,C012,2021-05-18,train,6,231.9083451,0.7198761833,1.628365381,1.251673564,-5.375224617,0.6992049839,182,210,full,1,178.0001802,4.312440118,11.41875421,8,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C012::C014,P-V04-W006,P-V04,C012,2021-05-18,C014,2021-11-02,train,7,233.818935,3.323061736,2.48040952,1.245263846,4.527683444,0.7146746274,210,168,full,1,199.4261776,7.474311999,12.04755276,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C014::C016,P-V04-W006,P-V04,C014,2021-11-02,C016,2022-05-17,train,8,234.154232,0.7289715564,1.590636492,1.225015266,-5.639829989,0.7411340707,168,196,full,1,183.2841512,5.276754125,13.88170482,7,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C016::C018,P-V04-W006,P-V04,C016,2022-05-17,C018,2022-10-18,train,9,235.4291958,2.375921128,2.142651474,1.071801292,3.069124139,0.7064408066,196,154,full,1,204.4184785,5.658015925,12.06874817,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C018::C020,P-V04-W006,P-V04,C018,2022-10-18,C020,2023-05-16,train,10,234.4472388,-2.328959839,0.2586442821,1.949338698,-11.15881671,0.7065610212,154,210,full,1,205.4850524,2.529649897,12.8322852,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C020::C022,P-V04-W006,P-V04,C020,2023-05-16,C022,2023-11-07,train,11,237.215581,4.814937981,1.62063309,2.964980498,12.42527942,1.217760912,210,175,full,1,209.9904524,7.836177929,12.99705724,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C022::C024,P-V04-W006,P-V04,C022,2023-11-07,C024,2024-05-14,validation,12,237.7294876,1.072596606,1.186191583,2.917589973,-7.81080107,1.07820277,175,189,full,1,211.9035709,3.992951667,11.14778799,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C024::C027,P-V04-W006,P-V04,C024,2024-05-14,C027,2025-07-22,test,13,240.0184171,4.423447093,3.436993893,1.679503335,6.475651536,1.446607749,189,434,full,1,215.6790427,7.29624909,9.311060581,9,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W006::C027::C029,P-V04-W006,P-V04,C027,2025-07-22,C029,2025-11-04,test,14,243.2789396,2.744022666,2.746688788,1.367980282,-1.413386571,0.7029578402,434,105,full,2,192.2502835,1.805165021,1.536879166,8,278.0554892,0.5978028603,0.2206703911,0.032,0,D,0.3508379888,0.014,0,D,27.5,1.2,0,D,0.9669421315,0.08,7.402876816,C/R,444.8012925,25,7.402876816,C/R,carnallite,,0,D,0.3,0.1,7.402876816,C/R,0.3620915033,0.1,7.402876816,C/R
P-V04-W007::C005::C007,P-V04-W007,P-V04,C005,2019-05-14,C007,2019-11-05,train,3,240.2891885,36.36497842,32.64984628,3.715132135,12.9233525,0.7204322971,210,175,full,1,187.835362,5.467173466,11.67703001,9,350.6063634,0.6668590519,0.1849162011,0.032,0,D,0.65,0.014,0,D,26.39327935,2.563371864,27.22864405,R,0.9421487451,0.08,2.939048606,C/R,394.4154727,25,2.939048606,C/R,carnallite,,0,D,0.2166666667,0.1,2.939048606,C/R,0.2810457516,0.1,2.939048606,C/R
P-V04-W007::C007::C008,P-V04-W007,P-V04,C007,2019-11-05,C008,2020-04-21,train,4,256.5378856,33.91335217,33.07101491,3.091316421,-5.116894212,0.9405230283,175,168,full,1,190.2726496,5.574084538,11.47803733,8,350.6063634,0.6668590519,0.1849162011,0.032,0,D,0.65,0.014,0,D,26.39327935,2.563371864,27.22864405,R,0.9421487451,0.08,2.939048606,C/R,394.4154727,25,2.939048606,C/R,carnallite,,0,D,0.2166666667,0.1,2.939048606,C/R,0.2810457516,0.1,2.939048606,C/R
P-V04-W007::C008::C010,P-V04-W007,P-V04,C008,2020-04-21,C010,2020-10-20,train,5,272.6324686,34.99134773,35.08989277,1.003294958,2.343677855,1.107535821,168,182,full,0,193.0798703,5.922272607,11.08048103,9,350.6063634,0.6668590519,0.1849162011,0.032,0,D,0.65,0.014,0,D,26.39327935,2.563371864,27.22864405,R,0.9421487451,0.08,2.939048606,C/R,394.4154727,25,2.939048606,C/R,carnallite,,0,D,0.2166666667,0.1,2.939048606,C/R,0.2810457516,0.1,2.939048606,C/R
P-V04-W007::C010::C012,P-V04-W007,P-V04,C010,2020-10-20,C012,2021-05-18,train,6,288.7907256,32.42749102,33.77739697,1.051095673,-5.145322329,0.6898782289,182,210,full,1,178.0001802,4.312440118,11.41875421,8,350.6063634,0.6668590519,0.1849162011,0.032,0,D,0.65,0.014,0,D,26.39327935,2.563371864,27.22864405,R,0.9421487451,0.08,2.939048606,C/R,394.4154727,25,2.939048606,C/R,carnallite,,0,D,0.2166666667,0.1,2.939048606,C/R,0.2810457516,0.1,2.939048606,C/R
